Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Pulsing Rep_Rate,Pulsing Duty_Cycle,Pulsing Ext_Trig_Select,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
10.6,4/13/2026 8:07:30 PM,2537,102.8,0,1.257,0.04295,0.4731,1.467,0,0,0,100,16.28,0.003062,0,1,1,0,0,1,0,1,-1,1,0,4,3.053,3,4,[ OK ]
12.2,4/13/2026 8:07:32 PM,2539,102.8,0,0.9869,0.04225,0.4783,1.486,0,0,0,100,16.28,0.2098,404.1,1,1,0,0,1,0,1,-1,1,0,1,3.211,3,4,[ OK ]
13.8,4/13/2026 8:07:34 PM,2540,102.8,0,1.496,0.04166,0.4806,1.508,0,0,0,100,16.28,0.2103,404.5,200,1,0,0,1,0,1,-1,1,0,1,3.316,3,4,[ OK ]
15.3,4/13/2026 8:07:35 PM,2542,102.8,0,1.035,0.04096,0.4832,1.513,0,0,0,100,16.28,0.2104,404.1,200,1,0,0,1,0,1,-1,1,0,1,3.474,3,4,[ OK ]
16.8,4/13/2026 8:07:37 PM,2543,102.8,0.02841,14.56,0.04652,0.485,1.511,0,0,0,100,16.28,0.2091,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.632,3,4,[ OK ]
18.3,4/13/2026 8:07:38 PM,2545,102.8,0.03632,29.02,0.04592,0.4865,1.515,0,0,0,100,16.28,0.2098,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.684,3,4,[ OK ]
19.7,4/13/2026 8:07:40 PM,2546,102.8,0.04062,38.38,0.04959,0.6149,2.217,0,0,0,100,16.28,0.2112,404.5,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
21.0,4/13/2026 8:07:41 PM,2548,102.8,0.04373,41.93,0.04741,0.6611,2.431,0,0,0,100,16.28,0.2089,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
21.7,4/13/2026 8:07:42 PM,2549,102.8,0.04504,44.28,0.04622,0.6816,2.527,0,0,0,100,16.28,0.211,404.6,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
22.5,4/13/2026 8:07:42 PM,2550,102.8,0.04581,45.65,0.04662,0.6936,2.583,0,0,0,100,16.28,0.2104,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
23.2,4/13/2026 8:07:43 PM,2550,102.8,0.04638,46.51,0.04612,0.7023,2.619,0,0,0,100,16.28,0.2094,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
23.7,4/13/2026 8:07:44 PM,2551,102.8,0.04678,47.37,0.04493,0.71,2.647,0,0,0,100,16.28,0.2096,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
24.4,4/13/2026 8:07:44 PM,2552,102.8,0.04671,49.01,0.04652,0.7165,2.658,0,0,0,100,16.28,0.2079,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
25.2,4/13/2026 8:07:45 PM,2552,102.8,0.04723,48.9,0.04731,0.7231,2.681,0,0,0,100,16.28,0.211,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
25.7,4/13/2026 8:07:46 PM,2553,102.8,0.04746,48.9,0.04592,0.7285,2.694,0,0,0,100,16.28,0.208,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
26.4,4/13/2026 8:07:46 PM,2554,102.8,0.04764,48.9,0.0486,0.7323,2.707,0,0,0,100,16.28,0.2094,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
27.0,4/13/2026 8:07:47 PM,2554,102.8,0.04785,48.9,0.0487,0.7373,2.709,0,0,0,100,16.28,0.2088,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
27.6,4/13/2026 8:07:47 PM,2555,102.8,0.04801,48.9,0.04731,0.7397,2.722,0,0,0,100,16.28,0.2095,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
28.2,4/13/2026 8:07:48 PM,2555,102.8,0.04819,48.93,0.04711,0.7441,2.721,0,0,0,100,16.28,0.2085,404.5,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
28.8,4/13/2026 8:07:49 PM,2556,102.8,0.04822,49.31,0.04602,0.7466,2.737,0,0,0,100,16.28,0.2114,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
29.5,4/13/2026 8:07:49 PM,2557,102.8,0.04821,49.62,0.04682,0.7498,2.738,0,0,0,100,16.28,0.2077,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
30.0,4/13/2026 8:07:50 PM,2557,102.8,0.04838,49.27,0.04582,0.7538,2.733,0,0,0,100,16.28,0.2095,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
30.7,4/13/2026 8:07:50 PM,2558,102.8,0.04832,49.66,0.04682,0.7563,2.737,0,0,0,100,16.28,0.2114,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
31.3,4/13/2026 8:07:51 PM,2558,102.8,0.04855,49.14,0.0616,0.7581,2.753,0,0,0,100,16.28,0.2119,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
31.9,4/13/2026 8:07:52 PM,2559,102.8,0.04883,48.9,0.1014,0.7617,2.747,0,0,0,100,16.28,0.2136,404.1,200,1,0,-0.7298,1,1,1,-1,1,1,1,3.789,3,4,[ OK ]
33.1,4/13/2026 8:07:53 PM,2560,102.8,0.04981,46.72,0.1657,0.6766,2.325,0,0,0,100,16.28,0.2204,404.1,200,1,0,-0.1303,1,1,1,-1,1,1,1,3.947,3,4,[ OK ]
34.4,4/13/2026 8:07:54 PM,2561,102.8,0.05172,46.18,0.1508,0.6184,2.034,0,0,0,100,16.28,0.2214,404.5,200,1,0,-0.6057,1,1,1,1,1,1,1,4,4,-1,[ OK ]
36.7,4/13/2026 8:07:57 PM,2564,102.8,0.05919,51.75,0.1283,0.5623,1.758,0,0,0,100,16.28,0.2238,404.1,200,1,0,-0.7451,1,1,1,1,1,1,1,4,4,-1,[ OK ]
37.7,4/13/2026 8:07:57 PM,2565,102.8,0.06954,57.99,0.1426,0.5503,1.68,0,0,0,100,16.28,0.2306,404.2,200,1,0,-0.576,1,1,1,1,1,1,1,4,4,-1,[ OK ]
38.3,4/13/2026 8:07:58 PM,2565,102.8,0.07732,63.1,0.1646,0.5446,1.654,0,0,0,100,16.28,0.2324,404.4,200,1,0,-0.4253,1,1,1,1,1,1,1,4,4,-1,[ OK ]
39.4,4/13/2026 8:07:59 PM,2566,102.8,0.08239,67.47,0.1796,0.5388,1.636,0,0,0,100,16.28,0.2499,404.3,200,1,0,-0.3889,1,1,1,1,1,1,1,4,4,-1,[ OK ]
40.1,4/13/2026 8:08:00 PM,2567,102.8,0.1058,74.37,0.4036,0.5326,1.603,0,0,0,100,16.28,0.2587,404.3,200,1,0,0.3703,1,1,1,1,1,1,1,4,4,-1,[ OK ]
40.7,4/13/2026 8:08:01 PM,2568,102.8,0.112,80.26,0.4183,0.53,1.591,0,0,0,100,16.28,0.2622,404.4,200,1,0,0.3731,1,1,1,1,1,1,1,4,4,-1,[ OK ]
41.5,4/13/2026 8:08:01 PM,2569,102.8,0.118,86.72,0.4313,0.5283,1.572,0,0,0,100,16.28,0.2668,403.9,200,1,0,0.3761,1,1,1,1,1,1,1,4,4,-1,[ OK ]
42.2,4/13/2026 8:08:02 PM,2569,102.8,0.1233,91.42,0.435,0.5269,1.558,0,0,0,100,16.28,0.2674,404.2,200,1,0,0.3803,1,1,1,1,1,1,1,4,4,-1,[ OK ]
42.8,4/13/2026 8:08:03 PM,2570,102.8,0.127,95.52,0.4426,0.5255,1.553,0,0,0,100,16.28,0.2663,403.9,200,1,0,0.3991,1,1,1,1,1,1,1,4,4,-1,[ OK ]
43.4,4/13/2026 8:08:03 PM,2571,102.8,0.1301,99.1,0.4442,0.5239,1.552,0,0,0,100,16.28,0.2682,404.3,200,1,0,0.4108,1,1,1,1,1,1,1,4,4,-1,[ OK ]
43.9,4/13/2026 8:08:04 PM,2571,102.8,0.1324,101.5,0.4529,0.5232,1.547,0,0,0,100,16.28,0.268,404.1,200,1,0,0.4035,1,1,1,1,1,1,1,4,4,-1,[ OK ]
44.6,4/13/2026 8:08:04 PM,2572,102.8,0.135,103.4,0.4557,0.5228,1.538,0,0,0,100,16.28,0.2676,404.3,200,1,0,0.4106,1,1,1,1,1,1,1,4,4,-1,[ OK ]
45.1,4/13/2026 8:08:05 PM,2572,102.8,0.1366,105.9,0.4502,0.5222,1.537,0,0,0,100,16.28,0.2692,404.4,200,1,0,0.4019,1,1,1,1,1,1,1,4,4,-1,[ OK ]
45.7,4/13/2026 8:08:06 PM,2573,102.8,0.1385,107.8,0.4482,0.5213,1.538,0,0,0,100,16.28,0.2667,404.1,200,1,0,0.4115,1,1,1,1,1,1,1,4,4,-1,[ OK ]
46.2,4/13/2026 8:08:06 PM,2573,102.8,0.1397,109.5,0.4553,0.5211,1.533,0,0,0,100,16.28,0.2685,404.4,200,1,0,0.4135,1,1,1,1,1,1,1,4,4,-1,[ OK ]
46.8,4/13/2026 8:08:07 PM,2574,102.8,0.1409,110.8,0.464,0.5194,1.547,0,0,0,100,16.28,0.2691,404.2,200,1,0,0.4201,1,1,1,1,1,1,1,4,4,-1,[ OK ]
47.2,4/13/2026 8:08:07 PM,2574,102.8,0.1416,111.9,0.4583,0.5197,1.54,0,0,0,100,16.28,0.2666,404.2,200,1,0,0.4154,1,1,1,1,1,1,1,4,4,-1,[ OK ]
47.7,4/13/2026 8:08:08 PM,2575,102.8,0.1427,112.4,0.4602,0.5202,1.53,0,0,0,100,16.28,0.2681,404.2,200,1,0,0.408,1,1,1,1,1,1,1,4,4,-1,[ OK ]
48.3,4/13/2026 8:08:08 PM,2576,102.8,0.1434,114.1,0.4592,0.5193,1.537,0,0,0,100,16.28,0.2669,404.1,200,1,0,0.4165,1,1,1,1,1,1,1,4,4,-1,[ OK ]
48.8,4/13/2026 8:08:09 PM,2576,102.8,0.1441,115,0.4592,0.5192,1.536,0,0,0,100,16.28,0.2664,404,200,1,0,0.4216,1,1,1,1,1,1,1,4,4,-1,[ OK ]
49.4,4/13/2026 8:08:09 PM,2577,102.8,0.1449,114.8,0.4602,0.5195,1.53,0,0,0,100,16.28,0.2652,404.1,200,1,0,0.4144,1,1,1,1,1,1,1,4,4,-1,[ OK ]
50.0,4/13/2026 8:08:10 PM,2577,102.8,0.1457,115,0.4585,0.5193,1.529,0,0,0,100,16.28,0.2666,404.2,200,1,0,0.4087,1,1,1,1,1,1,1,4,4,-1,[ OK ]
50.6,4/13/2026 8:08:10 PM,2578,102.8,0.1459,116.5,0.4455,0.5187,1.534,0,0,0,100,16.28,0.2644,404.4,200,1,0,0.4145,1,1,1,1,1,1,1,4,4,-1,[ OK ]
51.2,4/13/2026 8:08:11 PM,2578,102.8,0.1463,117.2,0.4546,0.5189,1.53,0,0,0,100,16.28,0.2653,404,200,1,0,0.4175,1,1,1,1,1,1,1,4,4,-1,[ OK ]
51.7,4/13/2026 8:08:12 PM,2579,102.8,0.1467,117.4,0.4508,0.519,1.529,0,0,0,100,16.28,0.2663,404.4,200,1,0,0.4147,1,1,1,1,1,1,1,4,4,-1,[ OK ]
52.2,4/13/2026 8:08:12 PM,2579,102.8,0.1468,117.8,0.4536,0.5181,1.538,0,0,0,100,16.28,0.2642,404.3,200,1,0,0.4172,1,1,1,1,1,1,1,4,4,-1,[ OK ]
52.6,4/13/2026 8:08:12 PM,2580,102.8,0.147,117.9,0.4479,0.5188,1.529,0,0,0,100,16.28,0.2633,404.6,200,1,0,0.4139,1,1,1,1,1,1,1,4,4,-1,[ OK ]
53.0,4/13/2026 8:08:13 PM,2580,102.8,0.1472,118.1,0.4435,0.5187,1.53,0,0,0,100,16.28,0.2668,404,200,1,0,0.4123,1,1,1,1,1,1,1,4,4,-1,[ OK ]
53.5,4/13/2026 8:08:13 PM,2581,102.8,0.1474,118.4,0.4511,0.5182,1.535,0,0,0,100,16.28,0.2633,404.1,200,1,0,0.4067,1,1,1,1,1,1,1,4,4,-1,[ OK ]
54.0,4/13/2026 8:08:14 PM,2581,102.8,0.1475,119,0.4426,0.5192,1.523,0,0,0,100,16.28,0.2628,404.2,200,1,0,0.4104,1,1,1,1,1,1,1,4,4,-1,[ OK ]
54.6,4/13/2026 8:08:14 PM,2582,102.8,0.1477,118.7,0.4426,0.5178,1.537,0,0,0,100,16.28,0.2638,404.4,200,1,0,0.404,1,1,1,1,1,1,1,4,4,-1,[ OK ]
55.0,4/13/2026 8:08:15 PM,2582,102.8,0.1479,118.7,0.4441,0.5186,1.527,0,0,0,100,16.28,0.2636,404.2,200,1,0,0.4085,1,1,1,1,1,1,1,4,4,-1,[ OK ]
55.5,4/13/2026 8:08:15 PM,2583,102.8,0.1478,119.4,0.4426,0.5183,1.529,0,0,0,100,16.28,0.2623,404,200,1,0,0.4123,1,1,1,1,1,1,1,4,4,-1,[ OK ]
56.0,4/13/2026 8:08:16 PM,2583,102.8,0.1479,119.3,0.4443,0.519,1.521,0,0,0,100,16.28,0.2616,404.4,200,1,0,0.4129,1,1,1,1,1,1,1,4,4,-1,[ OK ]
56.6,4/13/2026 8:08:16 PM,2584,102.8,0.1481,119.1,0.4426,0.5188,1.523,0,0,0,100,16.28,0.2623,404.3,200,1,0,0.4074,1,1,1,1,1,1,1,4,4,-1,[ OK ]
57.3,4/13/2026 8:08:17 PM,2584,102.8,0.148,119.7,0.4342,0.5185,1.525,0,0,0,100,16.28,0.2602,404.1,200,1,0,0.4021,1,1,1,1,1,1,1,4,4,-1,[ OK ]
57.9,4/13/2026 8:08:18 PM,2585,102.8,0.1478,120.5,0.4354,0.5185,1.526,0,0,0,100,16.28,0.2604,404.2,200,1,0,0.4117,1,1,1,1,1,1,1,4,4,-1,[ OK ]
58.5,4/13/2026 8:08:18 PM,2586,102.8,0.148,119.9,0.436,0.5185,1.525,0,0,0,100,16.28,0.2612,404.3,200,1,0,0.41,1,1,1,1,1,1,1,4,4,-1,[ OK ]
59.1,4/13/2026 8:08:19 PM,2586,102.8,0.148,120,0.4426,0.5184,1.526,0,0,0,100,16.28,0.261,403.9,200,1,0,0.3956,1,1,1,1,1,1,1,4,4,-1,[ OK ]
59.6,4/13/2026 8:08:19 PM,2587,102.8,0.1483,119.1,0.4341,0.5179,1.53,0,0,0,100,16.28,0.261,404.4,200,1,0,0.4104,1,1,1,1,1,1,1,4,4,-1,[ OK ]
60.1,4/13/2026 8:08:20 PM,2587,102.8,0.1479,120.3,0.4258,0.5186,1.523,0,0,0,100,16.28,0.2591,404.4,200,1,0,0.3952,1,1,1,1,1,1,1,4,4,-1,[ OK ]
60.7,4/13/2026 8:08:20 PM,2588,102.8,0.1479,120.4,0.4328,0.5175,1.536,0,0,0,100,16.28,0.2599,404.2,200,1,0,0.4128,1,1,1,1,1,1,1,4,4,-1,[ OK ]
61.2,4/13/2026 8:08:21 PM,2588,102.8,0.1479,120.5,0.4304,0.5177,1.533,0,0,0,100,16.28,0.2591,404.4,200,1,0,0.3995,1,1,1,1,1,1,1,4,4,-1,[ OK ]
61.6,4/13/2026 8:08:21 PM,2589,102.8,0.148,120.1,0.4305,0.5187,1.523,0,0,0,100,16.28,0.2599,404.2,200,1,0,0.3946,1,1,1,1,1,1,1,4,4,-1,[ OK ]
62.0,4/13/2026 8:08:22 PM,2589,102.8,0.1479,120.1,0.4318,0.5189,1.519,0,0,0,100,16.28,0.261,404,200,1,0,0.3845,1,1,1,1,1,1,1,4,4,-1,[ OK ]
62.6,4/13/2026 8:08:22 PM,2590,102.8,0.148,119.9,0.4268,0.5185,1.523,0,0,0,100,16.28,0.2594,404.3,200,1,0,0.3944,1,1,1,1,1,1,1,4,4,-1,[ OK ]
63.0,4/13/2026 8:08:23 PM,2590,102.8,0.1479,120.1,0.4228,0.5187,1.521,0,0,0,100,16.28,0.2592,404.4,200,1,0,0.3861,1,1,1,1,1,1,1,4,4,-1,[ OK ]
63.4,4/13/2026 8:08:23 PM,2591,102.8,0.1479,120.2,0.4229,0.518,1.527,0,0,0,100,16.28,0.2583,404.4,200,1,0,0.3877,1,1,1,1,1,1,1,4,4,-1,[ OK ]
63.8,4/13/2026 8:08:24 PM,2591,102.8,0.1478,120.5,0.4224,0.518,1.528,0,0,0,100,16.28,0.2599,404.3,200,1,0,0.3844,1,1,1,1,1,1,1,4,4,-1,[ OK ]
64.3,4/13/2026 8:08:24 PM,2592,102.8,0.1478,120.3,0.4246,0.5181,1.526,0,0,0,100,16.28,0.2581,404.2,200,1,0,0.3885,1,1,1,1,1,1,1,4,4,-1,[ OK ]
64.8,4/13/2026 8:08:25 PM,2592,102.8,0.1478,120.2,0.4186,0.5183,1.525,0,0,0,100,16.28,0.258,404.2,200,1,0,0.3823,1,1,1,1,1,1,1,4,4,-1,[ OK ]
65.2,4/13/2026 8:08:25 PM,2592,102.8,0.1478,120.1,0.429,0.5178,1.531,0,0,0,100,16.28,0.2575,404.1,200,1,0,0.3959,1,1,1,1,1,1,1,4,4,-1,[ OK ]
65.6,4/13/2026 8:08:25 PM,2593,102.8,0.1478,120.1,0.4239,0.5175,1.534,0,0,0,100,16.28,0.2574,404.3,200,1,0,0.3891,1,1,1,1,1,1,1,4,4,-1,[ OK ]
66.2,4/13/2026 8:08:26 PM,2593,102.8,0.1478,119.9,0.4256,0.5179,1.529,0,0,0,100,16.28,0.2566,404,200,1,0,0.3898,1,1,1,1,1,1,1,4,4,-1,[ OK ]
66.7,4/13/2026 8:08:27 PM,2594,102.8,0.1477,120.2,0.4265,0.5187,1.52,0,0,0,100,16.28,0.2571,404.1,200,1,0,0.3853,1,1,1,1,1,1,1,4,4,-1,[ OK ]
67.4,4/13/2026 8:08:27 PM,2595,102.8,0.1475,120.6,0.4261,0.5176,1.532,0,0,0,100,16.28,0.2593,404.1,200,1,0,0.3775,1,1,1,1,1,1,1,4,4,-1,[ OK ]
68.1,4/13/2026 8:08:28 PM,2595,102.8,0.1476,120,0.4171,0.5175,1.533,0,0,0,100,16.28,0.2561,404.2,200,1,0,0.385,1,1,1,1,1,1,1,4,4,-1,[ OK ]
68.7,4/13/2026 8:08:29 PM,2596,102.8,0.1474,120.8,0.4196,0.5177,1.531,0,0,0,100,16.28,0.2554,404.4,200,1,0,0.3818,1,1,1,1,1,1,1,4,4,-1,[ OK ]
69.2,4/13/2026 8:08:29 PM,2596,102.8,0.1473,120.8,0.4115,0.5183,1.524,0,0,0,100,16.28,0.2575,404.3,200,1,0,0.3877,1,1,1,1,1,1,1,4,4,-1,[ OK ]
69.7,4/13/2026 8:08:30 PM,2597,102.8,0.1476,120,0.412,0.5184,1.523,0,0,0,100,16.28,0.2583,404.2,200,1,0,0.3704,1,1,1,1,1,1,1,4,4,-1,[ OK ]
70.3,4/13/2026 8:08:30 PM,2597,102.8,0.1476,119.8,0.4183,0.5181,1.526,0,0,0,100,16.28,0.2569,404.3,200,1,0,0.3913,1,1,1,1,1,1,1,4,4,-1,[ OK ]
70.7,4/13/2026 8:08:31 PM,2598,102.8,0.1474,120.4,0.4157,0.5182,1.524,0,0,0,100,16.28,0.2577,404,200,1,0,0.3809,1,1,1,1,1,1,1,4,4,-1,[ OK ]
71.2,4/13/2026 8:08:31 PM,2598,102.8,0.1473,120.5,0.4134,0.5176,1.53,0,0,0,100,16.28,0.2552,404.3,200,1,0,0.3794,1,1,1,1,1,1,1,4,4,-1,[ OK ]
71.7,4/13/2026 8:08:32 PM,2599,102.8,0.1474,120.1,0.4176,0.518,1.526,0,0,0,100,16.28,0.2567,404.1,200,1,0,0.3747,1,1,1,1,1,1,1,4,4,-1,[ OK ]
72.1,4/13/2026 8:08:32 PM,2599,102.8,0.1474,120.1,0.415,0.5173,1.534,0,0,0,100,16.28,0.2573,404,200,1,0,0.3749,1,1,1,1,1,1,1,4,4,-1,[ OK ]
72.6,4/13/2026 8:08:32 PM,2600,102.8,0.1473,120.1,0.4078,0.5179,1.527,0,0,0,100,16.28,0.2556,404.2,200,1,0,0.3771,1,1,1,1,1,1,1,4,4,-1,[ OK ]
73.1,4/13/2026 8:08:33 PM,2600,102.8,0.1471,120.6,0.4095,0.5179,1.527,0,0,0,100,16.28,0.2561,403.7,200,1,0,0.3662,1,1,1,1,1,1,1,4,4,-1,[ OK ]
73.5,4/13/2026 8:08:33 PM,2601,102.8,0.1472,120.2,0.4079,0.5173,1.532,0,0,0,100,16.28,0.2565,404.1,200,1,0,0.3886,1,1,1,1,1,1,1,4,4,-1,[ OK ]
73.9,4/13/2026 8:08:34 PM,2601,102.8,0.1471,120.4,0.4088,0.5182,1.522,0,0,0,100,16.28,0.2549,404.3,200,1,0,0.3874,1,1,1,1,1,1,1,4,4,-1,[ OK ]
74.5,4/13/2026 8:08:34 PM,2602,102.8,0.1471,120.2,0.4094,0.5175,1.529,0,0,0,100,16.28,0.255,404.2,200,1,0,0.3876,1,1,1,1,1,1,1,4,4,-1,[ OK ]
75.0,4/13/2026 8:08:35 PM,2602,102.8,0.1471,120.2,0.4124,0.5168,1.537,0,0,0,100,16.28,0.2552,404.3,200,1,0,0.3723,1,1,1,1,1,1,1,4,4,-1,[ OK ]
75.4,4/13/2026 8:08:35 PM,2603,102.8,0.1471,120.1,0.4079,0.5172,1.532,0,0,0,100,16.28,0.2538,404.3,200,1,0,0.375,1,1,1,1,1,1,1,4,4,-1,[ OK ]
76.0,4/13/2026 8:08:36 PM,2603,102.8,0.147,120.3,0.4044,0.5174,1.531,0,0,0,100,16.28,0.2577,404.4,200,1,0,0.3754,1,1,1,1,1,1,1,4,4,-1,[ OK ]
76.4,4/13/2026 8:08:36 PM,2604,102.8,0.1471,120,0.4069,0.5179,1.526,0,0,0,100,16.28,0.2549,404.2,200,1,0,0.3871,1,1,1,1,1,1,1,4,4,-1,[ OK ]
76.9,4/13/2026 8:08:37 PM,2604,102.8,0.147,120.2,0.4059,0.5179,1.527,0,0,0,100,16.28,0.2533,404.3,200,1,0,0.3891,1,1,1,1,1,1,1,4,4,-1,[ OK ]
77.4,4/13/2026 8:08:37 PM,2605,102.8,0.1468,120.8,0.4103,0.5176,1.53,0,0,0,100,16.28,0.2541,404,200,1,0,0.3751,1,1,1,1,1,1,1,4,4,-1,[ OK ]
77.9,4/13/2026 8:08:38 PM,2605,102.8,0.147,120.2,0.4064,0.5176,1.531,0,0,0,100,16.28,0.2538,404.4,200,1,0,0.3853,1,1,1,1,1,1,1,4,4,-1,[ OK ]
78.3,4/13/2026 8:08:38 PM,2606,102.8,0.1469,120.5,0.4157,0.518,1.527,0,0,0,100,16.28,0.2546,404.1,200,1,0,0.3723,1,1,1,1,1,1,1,4,4,-1,[ OK ]
78.8,4/13/2026 8:08:39 PM,2606,102.8,0.1469,120.5,0.4082,0.5182,1.524,0,0,0,100,16.28,0.2547,404.3,200,1,0,0.3756,1,1,1,1,1,1,1,4,4,-1,[ OK ]
79.3,4/13/2026 8:08:39 PM,2607,102.8,0.147,120.1,0.4132,0.5178,1.527,0,0,0,100,16.28,0.2558,404.3,200,1,0,0.3736,1,1,1,1,1,1,1,4,4,-1,[ OK ]
79.8,4/13/2026 8:08:40 PM,2607,102.8,0.1468,120.6,0.414,0.5178,1.527,0,0,0,100,16.28,0.2551,404.4,200,1,0,0.367,1,1,1,1,1,1,1,4,4,-1,[ OK ]
80.4,4/13/2026 8:08:40 PM,2608,102.8,0.1469,120.4,0.4073,0.5169,1.538,0,0,0,100,16.28,0.2546,404.3,200,1,0,0.3828,1,1,1,1,1,1,1,4,4,-1,[ OK ]
