Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Pulsing Rep_Rate,Pulsing Duty_Cycle,Pulsing Ext_Trig_Select,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
18.8,22-Jul-26 18:59:51,59.71,174.2,0.048,48.9,0.05128,0.8184,2.901,0,0,0,100,15.05,0.1646,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
19.2,22-Jul-26 18:59:51,60.05,174.2,0.04773,49.74,0.05525,0.8205,2.908,0,0,0,100,15.05,0.1664,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
19.6,22-Jul-26 18:59:52,60.49,174.2,0.04785,49.65,0.05802,0.8239,2.908,0,0,0,100,15.05,0.1652,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
19.9,22-Jul-26 18:59:52,60.83,174.2,0.04778,49.92,0.05525,0.8262,2.911,0,0,0,100,15.05,0.166,403.9,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
20.3,22-Jul-26 18:59:52,61.16,174.2,0.04781,49.92,0.05247,0.8283,2.915,0,0,0,100,15.05,0.1657,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
20.7,22-Jul-26 18:59:53,61.6,174.2,0.04784,49.89,0.05128,0.8307,2.922,0,0,0,100,15.05,0.1652,403.8,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
21.1,22-Jul-26 18:59:53,61.95,174.2,0.04792,49.71,0.05455,0.8332,2.919,0,0,0,100,15.05,0.1657,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
21.4,22-Jul-26 18:59:53,62.39,174.2,0.04806,49.36,0.05168,0.8353,2.928,0,0,0,100,15.05,0.1658,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
21.8,22-Jul-26 18:59:54,62.73,174.2,0.04785,50.03,0.05168,0.8373,2.93,0,0,0,100,15.05,0.1657,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
22.2,22-Jul-26 18:59:54,63.08,174.2,0.04795,49.81,0.05773,0.8393,2.932,0,0,0,100,15.05,0.1663,403.9,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
22.6,22-Jul-26 18:59:55,63.52,174.2,0.04794,49.84,0.05495,0.842,2.931,0,0,0,100,15.05,0.1659,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
22.9,22-Jul-26 18:59:55,63.86,174.2,0.04794,49.95,0.05763,0.8439,2.932,0,0,0,100,15.05,0.1653,403.9,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
23.3,22-Jul-26 18:59:55,64.19,174.2,0.04788,50.09,0.05366,0.8453,2.939,0,0,0,100,15.05,0.1657,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
23.8,22-Jul-26 18:59:56,64.75,174.2,0.04788,50.2,0.05197,0.8493,2.929,0,0,0,100,15.05,0.1661,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
24.2,22-Jul-26 18:59:56,65.09,174.2,0.04802,49.74,0.05802,0.8509,2.931,0,0,0,100,15.05,0.1657,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
24.6,22-Jul-26 18:59:57,65.53,174.2,0.04795,49.92,0.05445,0.8531,2.932,0,0,0,100,15.05,0.1663,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
24.9,22-Jul-26 18:59:57,65.88,174.2,0.04792,49.98,0.05475,0.8548,2.932,0,0,0,100,15.05,0.166,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
25.5,22-Jul-26 18:59:57,66.3,174.2,0.04815,49.34,0.05455,0.8565,2.939,0,0,0,100,15.05,0.1651,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
25.9,22-Jul-26 18:59:58,66.86,174.2,0.04819,49.28,0.06289,0.8592,2.939,0,0,0,100,15.05,0.1699,403.9,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
26.4,22-Jul-26 18:59:58,67.29,174.2,0.0479,50.17,0.06328,0.8612,2.942,0,0,0,100,15.05,0.1744,403.9,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
26.8,22-Jul-26 18:59:59,67.73,174.2,0.04823,49.54,0.07925,0.8636,2.939,0,0,0,100,15.05,0.1789,403.9,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
27.9,22-Jul-26 19:00:00,68.18,174.2,0.04854,49.03,0.112,0.7832,2.585,0,0,0,100,15.05,0.1897,404.2,200,1,0,-0.6773,1,1,1,-1,1,1,1,3.947,3,4,[ OK ]
28.9,22-Jul-26 19:00:01,69.28,174.2,0.05006,47.37,0.1506,0.7321,2.346,0,0,0,100,15.05,0.2013,404,200,1,0,-0.2834,1,1,1,1,1,1,1,4,4,-1,[ OK ]
30.4,22-Jul-26 19:00:02,71.36,174.2,0.05291,46.59,0.2022,0.6714,2.083,0,0,0,100,15.05,0.2135,404.2,200,1,0,-0.05709,1,1,1,1,1,1,1,4,4,-1,[ OK ]
30.9,22-Jul-26 19:00:03,71.88,174.2,0.05382,46.07,0.2065,0.6615,2.031,0,0,0,100,15.05,0.2159,403.9,200,1,0,-0.0372,1,1,1,1,1,1,1,4,4,-1,[ OK ]
31.4,22-Jul-26 19:00:03,72.4,174.2,0.05459,45.94,0.2064,0.6522,1.994,0,0,0,100,15.05,0.2156,404.1,200,1,0,-0.02274,1,1,1,1,1,1,1,4,4,-1,[ OK ]
32.0,22-Jul-26 19:00:04,72.92,174.2,0.05493,46.85,0.2074,0.6439,1.964,0,0,0,100,15.05,0.2165,404.2,200,1,0,-0.02851,1,1,1,1,1,1,1,4,4,-1,[ OK ]
32.8,22-Jul-26 19:00:05,73.45,174.2,0.06111,47.1,0.2077,0.6376,1.926,0,0,0,100,15.05,0.2237,404.2,200,1,0,0.06589,1,1,1,1,1,1,1,4,4,-1,[ OK ]
33.4,22-Jul-26 19:00:05,74.26,174.2,0.06472,50.52,0.2489,0.6286,1.888,0,0,0,100,15.05,0.2241,403.7,200,1,0,0.0982,1,1,1,1,1,1,1,4,4,-1,[ OK ]
33.9,22-Jul-26 19:00:06,74.88,174.2,0.07444,54.1,0.2911,0.6231,1.862,0,0,0,100,15.05,0.2351,403.9,200,1,0,0.1902,1,1,1,1,1,1,1,4,4,-1,[ OK ]
34.5,22-Jul-26 19:00:07,75.4,174.2,0.07774,57.57,0.2958,0.6192,1.842,0,0,0,100,15.05,0.2377,404.2,200,1,0,0.1956,1,1,1,1,1,1,1,4,4,-1,[ OK ]
35.1,22-Jul-26 19:00:07,76.03,174.2,0.08892,63.89,0.341,0.6142,1.833,0,0,0,100,15.05,0.2424,404.1,200,1,0,0.2667,1,1,1,1,1,1,1,4,4,-1,[ OK ]
36.1,22-Jul-26 19:00:08,76.56,174.2,0.1031,68.29,0.3845,0.6115,1.816,0,0,0,100,15.05,0.2548,403.8,200,1,0,0.3497,1,1,1,1,1,1,1,4,4,-1,[ OK ]
36.7,22-Jul-26 19:00:09,77.66,174.2,0.1162,81.5,0.4073,0.6064,1.791,0,0,0,100,15.05,0.2544,404.2,200,1,0,0.3684,1,1,1,1,1,1,1,4,4,-1,[ OK ]
37.3,22-Jul-26 19:00:09,78.28,174.2,0.1222,87.1,0.409,0.6032,1.791,0,0,0,100,15.05,0.2548,403.8,200,1,0,0.3726,1,1,1,1,1,1,1,4,4,-1,[ OK ]
38.0,22-Jul-26 19:00:10,79,174.2,0.1272,94.5,0.403,0.601,1.781,0,0,0,100,15.05,0.2515,404.1,200,1,0,0.3801,1,1,1,1,1,1,1,4,4,-1,[ OK ]
38.9,22-Jul-26 19:00:11,79.82,174.2,0.1318,100.3,0.3921,0.5989,1.772,0,0,0,100,15.05,0.2464,404.2,200,1,0,0.3712,1,1,1,1,1,1,1,4,4,-1,[ OK ]
39.7,22-Jul-26 19:00:12,80.64,174.2,0.1355,104.7,0.372,0.5967,1.77,0,0,0,100,15.05,0.2429,403.8,200,1,0,0.3447,1,1,1,1,1,1,1,4,4,-1,[ OK ]
40.4,22-Jul-26 19:00:12,81.36,174.2,0.1376,108.5,0.3651,0.5959,1.759,0,0,0,100,15.05,0.2394,403.9,200,1,0,0.3379,1,1,1,1,1,1,1,4,4,-1,[ OK ]
41.1,22-Jul-26 19:00:13,82.09,174.2,0.1395,110.7,0.3521,0.5945,1.757,0,0,0,100,15.05,0.2332,404.2,200,1,0,0.3408,1,1,1,1,1,1,1,4,4,-1,[ OK ]
41.8,22-Jul-26 19:00:14,82.81,174.2,0.1408,112.6,0.341,0.5934,1.753,0,0,0,100,15.05,0.2311,404,200,1,0,0.3224,1,1,1,1,1,1,1,4,4,-1,[ OK ]
42.6,22-Jul-26 19:00:15,83.53,174.2,0.1418,114.1,0.3271,0.5932,1.742,0,0,0,100,15.05,0.2292,404.1,200,1,0,0.2971,1,1,1,1,1,1,1,4,4,-1,[ OK ]
43.3,22-Jul-26 19:00:15,84.25,174.2,0.1424,116,0.3173,0.5921,1.743,0,0,0,100,15.05,0.2259,403.9,200,1,0,0.2894,1,1,1,1,1,1,1,4,4,-1,[ OK ]
44.0,22-Jul-26 19:00:16,84.97,174.2,0.1431,116.6,0.3107,0.5912,1.745,0,0,0,100,15.05,0.2233,403.9,200,1,0,0.2711,1,1,1,1,1,1,1,4,4,-1,[ OK ]
44.7,22-Jul-26 19:00:17,85.69,174.2,0.1433,117.7,0.3033,0.5906,1.744,0,0,0,100,15.05,0.2197,403.9,200,1,0,0.274,1,1,1,1,1,1,1,4,4,-1,[ OK ]
45.5,22-Jul-26 19:00:17,86.41,174.2,0.1436,118.3,0.2971,0.5905,1.739,0,0,0,100,15.05,0.2184,404.1,200,1,0,0.2542,1,1,1,1,1,1,1,4,4,-1,[ OK ]
46.2,22-Jul-26 19:00:18,87.13,174.2,0.1436,119.3,0.2902,0.5904,1.733,0,0,0,100,15.05,0.2159,404.2,200,1,0,0.2561,1,1,1,1,1,1,1,4,4,-1,[ OK ]
46.9,22-Jul-26 19:00:19,87.86,174.2,0.1439,119.2,0.2836,0.59,1.733,0,0,0,100,15.05,0.2151,403.8,200,1,0,0.2332,1,1,1,1,1,1,1,4,4,-1,[ OK ]
47.6,22-Jul-26 19:00:20,88.58,174.2,0.1439,119.6,0.2776,0.5893,1.737,0,0,0,100,15.05,0.213,404.1,200,1,0,0.2247,1,1,1,1,1,1,1,4,4,-1,[ OK ]
48.3,22-Jul-26 19:00:20,89.3,174.2,0.1439,119.7,0.2708,0.5886,1.741,0,0,0,100,15.05,0.2116,403.9,200,1,0,0.2198,1,1,1,1,1,1,1,4,4,-1,[ OK ]
49.0,22-Jul-26 19:00:21,89.92,174.2,0.1437,120.2,0.2704,0.5888,1.735,0,0,0,100,15.05,0.2097,403.9,200,1,0,0.2067,1,1,1,1,1,1,1,4,4,-1,[ OK ]
49.6,22-Jul-26 19:00:22,90.54,174.2,0.1437,120.1,0.2672,0.5889,1.731,0,0,0,100,15.05,0.2098,404.2,200,1,0,0.2074,1,1,1,1,1,1,1,4,4,-1,[ OK ]
50.2,22-Jul-26 19:00:22,91.16,174.2,0.1434,120.7,0.2612,0.589,1.728,0,0,0,100,15.05,0.2086,404.1,200,1,0,0.1975,1,1,1,1,1,1,1,4,4,-1,[ OK ]
50.8,22-Jul-26 19:00:23,91.78,174.2,0.1435,120.2,0.2617,0.5876,1.742,0,0,0,100,15.05,0.2072,404.1,200,1,0,0.2033,1,1,1,1,1,1,1,4,4,-1,[ OK ]
51.4,22-Jul-26 19:00:23,92.4,174.2,0.1433,120.5,0.2591,0.5883,1.731,0,0,0,100,15.05,0.2064,404.2,200,1,0,0.2158,1,1,1,1,1,1,1,4,4,-1,[ OK ]
52.1,22-Jul-26 19:00:24,93.02,174.2,0.1431,120.8,0.2578,0.5883,1.729,0,0,0,100,15.05,0.2064,403.9,200,1,0,0.1941,1,1,1,1,1,1,1,4,4,-1,[ OK ]
52.8,22-Jul-26 19:00:25,93.74,174.2,0.1433,120.1,0.2568,0.588,1.731,0,0,0,100,15.05,0.2056,403.9,200,1,0,0.1819,1,1,1,1,1,1,1,4,4,-1,[ OK ]
53.4,22-Jul-26 19:00:25,94.36,174.2,0.1431,120.5,0.2551,0.5876,1.734,0,0,0,100,15.05,0.2047,403.8,200,1,0,0.1897,1,1,1,1,1,1,1,4,4,-1,[ OK ]
54.0,22-Jul-26 19:00:26,94.98,174.2,0.1432,120,0.253,0.5876,1.732,0,0,0,100,15.05,0.2049,404.1,200,1,0,0.1779,1,1,1,1,1,1,1,4,4,-1,[ OK ]
54.6,22-Jul-26 19:00:27,95.6,174.2,0.1429,120.6,0.2524,0.5871,1.736,0,0,0,100,15.05,0.2029,403.9,200,1,0,0.1882,1,1,1,1,1,1,1,4,4,-1,[ OK ]
55.3,22-Jul-26 19:00:27,96.22,174.2,0.143,120.3,0.2489,0.5877,1.728,0,0,0,100,15.05,0.2045,404.1,200,1,0,0.186,1,1,1,1,1,1,1,4,4,-1,[ OK ]
55.9,22-Jul-26 19:00:28,96.84,174.2,0.1429,120.4,0.2514,0.5874,1.729,0,0,0,100,15.05,0.204,404,200,1,0,0.1719,1,1,1,1,1,1,1,4,4,-1,[ OK ]
56.5,22-Jul-26 19:00:29,97.46,174.2,0.143,119.9,0.2442,0.5873,1.729,0,0,0,100,15.05,0.203,403.9,200,1,0,0.1851,1,1,1,1,1,1,1,4,4,-1,[ OK ]
57.1,22-Jul-26 19:00:29,98.08,174.2,0.1428,120.3,0.2464,0.5872,1.729,0,0,0,100,15.05,0.202,404.1,200,1,0,0.1797,1,1,1,1,1,1,1,4,4,-1,[ OK ]
57.7,22-Jul-26 19:00:30,98.7,174.2,0.1428,120.2,0.2487,0.5865,1.737,0,0,0,100,15.05,0.2019,404.1,200,1,0,0.1784,1,1,1,1,1,1,1,4,4,-1,[ OK ]
58.4,22-Jul-26 19:00:30,99.32,174.2,0.1429,119.7,0.2453,0.5872,1.727,0,0,0,100,15.05,0.2008,404.2,200,1,0,0.1781,1,1,1,1,1,1,1,4,4,-1,[ OK ]
59.0,22-Jul-26 19:00:31,99.94,174.2,0.1428,119.9,0.244,0.5871,1.728,0,0,0,100,15.05,0.2009,404,200,1,0,0.1701,1,1,1,1,1,1,1,4,4,-1,[ OK ]
59.6,22-Jul-26 19:00:32,100.6,174.2,0.1427,120.1,0.2456,0.5865,1.733,0,0,0,100,15.05,0.2007,404.2,200,1,0,0.1736,1,1,1,1,1,1,1,4,4,-1,[ OK ]
60.0,22-Jul-26 19:00:32,101,174.2,0.1426,120.3,0.2408,0.5864,1.733,0,0,0,100,15.05,0.1993,404.2,200,1,0,0.1731,1,1,1,1,1,1,1,4,4,-1,[ OK ]
60.5,22-Jul-26 19:00:33,101.5,174.2,0.1426,120.1,0.2426,0.5861,1.735,0,0,0,100,15.05,0.2009,403.8,200,1,0,0.1691,1,1,1,1,1,1,1,4,4,-1,[ OK ]
60.9,22-Jul-26 19:00:33,101.9,174.2,0.1426,120.1,0.2429,0.5868,1.727,0,0,0,100,15.05,0.2007,403.8,200,1,0,0.1702,1,1,1,1,1,1,1,4,4,-1,[ OK ]
61.4,22-Jul-26 19:00:33,102.3,174.2,0.1426,119.9,0.2395,0.5869,1.726,0,0,0,100,15.05,0.2001,404.2,200,1,0,0.1699,1,1,1,1,1,1,1,4,4,-1,[ OK ]
61.9,22-Jul-26 19:00:34,102.8,174.2,0.1426,120,0.2395,0.5859,1.736,0,0,0,100,15.05,0.1988,403.8,200,1,0,0.1733,1,1,1,1,1,1,1,4,4,-1,[ OK ]
62.3,22-Jul-26 19:00:34,103.3,174.2,0.1425,120.2,0.2398,0.5862,1.732,0,0,0,100,15.05,0.1989,403.8,200,1,0,0.1694,1,1,1,1,1,1,1,4,4,-1,[ OK ]
62.8,22-Jul-26 19:00:35,103.8,174.2,0.1426,119.7,0.2395,0.5865,1.728,0,0,0,100,15.05,0.1986,404.1,200,1,0,0.1704,1,1,1,1,1,1,1,4,4,-1,[ OK ]
63.2,22-Jul-26 19:00:35,104.2,174.2,0.1425,120,0.2395,0.5857,1.737,0,0,0,100,15.05,0.1985,403.9,200,1,0,0.171,1,1,1,1,1,1,1,4,4,-1,[ OK ]
63.7,22-Jul-26 19:00:36,104.6,174.2,0.1424,120.1,0.2401,0.5861,1.731,0,0,0,100,15.05,0.1987,403.8,200,1,0,0.1708,1,1,1,1,1,1,1,4,4,-1,[ OK ]
64.2,22-Jul-26 19:00:36,105.1,174.2,0.1424,120.1,0.226,0.5858,1.735,0,0,0,100,15.05,0.1982,403.8,200,1,0,0.1721,1,1,1,1,1,1,1,4,4,-1,[ OK ]
64.6,22-Jul-26 19:00:37,105.6,174.2,0.1424,120,0.2395,0.5858,1.735,0,0,0,100,15.05,0.1967,404,200,1,0,0.1786,1,1,1,1,1,1,1,4,4,-1,[ OK ]
65.1,22-Jul-26 19:00:37,106.1,174.2,0.1422,120.1,0.2395,0.5863,1.728,0,0,0,100,15.05,0.1982,403.8,200,1,0,0.1724,1,1,1,1,1,1,1,4,4,-1,[ OK ]
65.5,22-Jul-26 19:00:38,106.5,174.2,0.1423,119.8,0.228,0.5863,1.728,0,0,0,100,15.05,0.1971,404,200,1,0,0.1768,1,1,1,1,1,1,1,4,4,-1,[ OK ]
66.1,22-Jul-26 19:00:38,107,174.2,0.142,120.7,0.2328,0.5857,1.734,0,0,0,100,15.05,0.1973,404.1,200,1,0,0.1759,1,1,1,1,1,1,1,4,4,-1,[ OK ]
66.6,22-Jul-26 19:00:39,107.5,174.2,0.1421,120.2,0.2395,0.5861,1.729,0,0,0,100,15.05,0.1976,404,200,1,0,0.1749,1,1,1,1,1,1,1,4,4,-1,[ OK ]
67.0,22-Jul-26 19:00:39,107.9,174.2,0.1424,119.6,0.2395,0.586,1.729,0,0,0,100,15.05,0.1964,404.1,200,1,0,0.18,1,1,1,1,1,1,1,4,4,-1,[ OK ]
67.5,22-Jul-26 19:00:40,108.5,174.2,0.1422,120.1,0.2395,0.5858,1.73,0,0,0,100,15.05,0.1966,404.1,200,1,0,0.179,1,1,1,1,1,1,1,4,4,-1,[ OK ]
67.9,22-Jul-26 19:00:40,108.9,174.2,0.1423,119.7,0.2395,0.5852,1.737,0,0,0,100,15.05,0.1975,403.7,200,1,0,0.1778,1,1,1,1,1,1,1,4,4,-1,[ OK ]
68.4,22-Jul-26 19:00:40,109.4,174.2,0.1421,120.1,0.2395,0.5851,1.737,0,0,0,100,15.05,0.197,404.1,200,1,0,0.1373,1,1,1,1,1,1,1,4,4,-1,[ OK ]
68.9,22-Jul-26 19:00:41,109.8,174.2,0.1424,119.4,0.2395,0.5859,1.727,0,0,0,100,15.05,0.1969,404,200,1,0,0.1776,1,1,1,1,1,1,1,4,4,-1,[ OK ]
69.4,22-Jul-26 19:00:41,110.3,174.2,0.1422,120,0.2395,0.5859,1.727,0,0,0,100,15.05,0.1966,403.9,200,1,0,0.179,1,1,1,1,1,1,1,4,4,-1,[ OK ]
69.8,22-Jul-26 19:00:42,110.7,174.2,0.1421,120.1,0.2395,0.5857,1.728,0,0,0,100,15.05,0.1967,403.9,200,1,0,0.1787,1,1,1,1,1,1,1,4,4,-1,[ OK ]
70.2,22-Jul-26 19:00:42,111.2,174.2,0.1421,120.2,0.2395,0.5858,1.727,0,0,0,100,15.05,0.1958,403.9,200,1,0,0.151,1,1,1,1,1,1,1,4,4,-1,[ OK ]
70.8,22-Jul-26 19:00:43,111.8,174.2,0.142,120.4,0.2395,0.5857,1.727,0,0,0,100,15.05,0.1979,404.2,200,1,0,0.1734,1,1,1,1,1,1,1,4,4,-1,[ OK ]
71.4,22-Jul-26 19:00:43,112.4,174.2,0.1421,120.1,0.2395,0.5857,1.727,0,0,0,100,15.05,0.1973,404.1,200,1,0,0.1759,1,1,1,1,1,1,1,4,4,-1,[ OK ]
