Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
312.8,09-Jun-25 09:50:43,365.7,14.15,0.1451,119.8,0.3681,0.5024,1.459,0,0,0,100,18.48,0.3209,404.1,0.1283,0,0,0,0,0,0,0,4,4,-1,[ OK ]
313.2,09-Jun-25 09:50:44,366.2,14.15,0.1451,119.9,0.3676,0.5017,1.463,0,0,0,100,18.48,0.3192,403.9,0.1318,0,0,0,0,0,0,0,4,4,-1,[ OK ]
313.6,09-Jun-25 09:50:44,366.6,14.15,0.145,120.3,0.3724,0.5028,1.457,0,0,0,100,18.48,0.3207,404.1,0.1388,0,0,0,0,0,0,0,4,4,-1,[ OK ]
314.0,09-Jun-25 09:50:44,367,14.15,0.1451,119.9,0.3636,0.502,1.461,0,0,0,100,18.48,0.3178,404.2,0.126,0,0,0,0,0,0,0,4,4,-1,[ OK ]
314.4,09-Jun-25 09:50:45,367.4,14.15,0.1449,120.3,0.3571,0.5019,1.462,0,0,0,100,18.48,0.318,403.9,0.1094,0,0,0,0,0,0,0,4,4,-1,[ OK ]
314.9,09-Jun-25 09:50:45,367.8,14.15,0.1449,120.3,0.3569,0.5025,1.458,0,0,0,100,18.48,0.3154,404.2,0.1162,0,0,0,0,0,0,0,4,4,-1,[ OK ]
315.3,09-Jun-25 09:50:46,368.2,14.15,0.1448,120.6,0.3706,0.5036,1.452,0,0,0,100,18.48,0.3157,404.2,0.148,0,0,0,0,0,0,0,4,4,-1,[ OK ]
315.7,09-Jun-25 09:50:46,368.7,14.15,0.1451,119.8,0.3544,0.5021,1.46,0,0,0,100,18.48,0.3143,404.2,0.1131,0,0,0,0,0,0,0,4,4,-1,[ OK ]
316.1,09-Jun-25 09:50:47,369.1,14.15,0.1449,120.4,0.3729,0.5022,1.459,0,0,0,100,18.48,0.3145,404.1,0.1566,0,0,0,0,0,0,0,4,4,-1,[ OK ]
316.5,09-Jun-25 09:50:47,369.5,14.15,0.1451,119.7,0.3703,0.5032,1.453,0,0,0,100,18.48,0.3134,404.1,0.1535,0,0,0,0,0,0,0,4,4,-1,[ OK ]
317.0,09-Jun-25 09:50:47,369.9,14.15,0.1449,120.2,0.3522,0.5033,1.453,0,0,0,100,18.48,0.3144,404,0.1074,0,0,0,0,0,0,0,4,4,-1,[ OK ]
317.4,09-Jun-25 09:50:48,370.3,14.15,0.1448,120.5,0.3743,0.5016,1.463,0,0,0,100,18.48,0.3149,404,0.1587,0,0,0,0,0,0,0,4,4,-1,[ OK ]
317.8,09-Jun-25 09:50:48,370.7,14.15,0.1451,119.6,0.364,0.5007,1.468,0,0,0,100,18.48,0.3151,404.2,0.1342,0,0,0,0,0,0,0,4,4,-1,[ OK ]
318.2,09-Jun-25 09:50:49,371.2,14.15,0.1451,119.9,0.3747,0.5027,1.457,0,0,0,100,18.48,0.3121,403.9,0.1671,0,0,0,0,0,0,0,4,4,-1,[ OK ]
318.6,09-Jun-25 09:50:49,371.6,14.15,0.1451,119.7,0.3717,0.5022,1.46,0,0,0,100,18.48,0.3148,404.2,0.1531,0,0,0,0,0,0,0,4,4,-1,[ OK ]
319.0,09-Jun-25 09:50:49,372,14.15,0.145,120.2,0.3726,0.502,1.461,0,0,0,100,18.48,0.3128,403.8,0.1603,0,0,0,0,0,0,0,4,4,-1,[ OK ]
319.5,09-Jun-25 09:50:50,372.4,14.15,0.1455,118.6,0.3743,0.5019,1.461,0,0,0,100,18.48,0.3134,404,0.1626,0,0,0,0,0,0,0,4,4,-1,[ OK ]
319.9,09-Jun-25 09:50:50,372.8,14.15,0.145,120.3,0.374,0.5027,1.457,0,0,0,100,18.48,0.3121,404,0.1654,0,0,0,0,0,0,0,4,4,-1,[ OK ]
320.3,09-Jun-25 09:50:51,373.2,14.15,0.145,120.2,0.3728,0.5016,1.463,0,0,0,100,18.48,0.3126,404.1,0.1615,0,0,0,0,0,0,0,4,4,-1,[ OK ]
320.7,09-Jun-25 09:50:51,373.7,14.15,0.1451,120.1,0.3656,0.5023,1.46,0,0,0,100,18.48,0.312,404,0.1468,0,0,0,0,0,0,0,4,4,-1,[ OK ]
321.1,09-Jun-25 09:50:52,374.1,14.15,0.1451,120.1,0.3711,0.5018,1.463,0,0,0,100,18.48,0.3113,404.1,0.1611,0,0,0,0,0,0,0,4,4,-1,[ OK ]
321.5,09-Jun-25 09:50:52,374.5,14.15,0.1452,119.8,0.3651,0.5027,1.457,0,0,0,100,18.48,0.3122,404.2,0.145,0,0,0,0,0,0,0,4,4,-1,[ OK ]
321.9,09-Jun-25 09:50:52,374.9,14.15,0.1452,119.8,0.372,0.5023,1.46,0,0,0,100,18.48,0.3148,404,0.1538,0,0,0,0,0,0,0,4,4,-1,[ OK ]
322.4,09-Jun-25 09:50:53,375.3,14.15,0.1451,119.9,0.3624,0.5017,1.463,0,0,0,100,18.48,0.3151,404,0.1304,0,0,0,0,0,0,0,4,4,-1,[ OK ]
322.8,09-Jun-25 09:50:53,375.7,14.15,0.1449,120.8,0.3721,0.5024,1.46,0,0,0,100,18.48,0.3174,404,0.147,0,0,0,0,0,0,0,4,4,-1,[ OK ]
323.2,09-Jun-25 09:50:54,376.2,14.15,0.145,120.4,0.3646,0.5019,1.462,0,0,0,100,18.48,0.3171,403.9,0.1305,0,0,0,0,0,0,0,4,4,-1,[ OK ]
323.6,09-Jun-25 09:50:54,376.6,14.15,0.1452,119.7,0.3732,0.5011,1.467,0,0,0,100,18.48,0.3163,404.2,0.1525,0,0,0,0,0,0,0,4,4,-1,[ OK ]
324.0,09-Jun-25 09:50:54,377,14.15,0.145,120.3,0.3667,0.5023,1.46,0,0,0,100,18.48,0.3163,404,0.1375,0,0,0,0,0,0,0,4,4,-1,[ OK ]
324.4,09-Jun-25 09:50:55,377.4,14.15,0.1451,120.1,0.3661,0.5012,1.467,0,0,0,100,18.48,0.3139,404.2,0.1426,0,0,0,0,0,0,0,4,4,-1,[ OK ]
324.9,09-Jun-25 09:50:55,377.8,14.15,0.1452,119.8,0.3728,0.5028,1.457,0,0,0,100,18.48,0.3152,403.8,0.1545,0,0,0,0,0,0,0,4,4,-1,[ OK ]
325.3,09-Jun-25 09:50:56,378.2,14.15,0.1451,119.9,0.3746,0.5033,1.454,0,0,0,100,18.48,0.3154,403.9,0.1579,0,0,0,0,0,0,0,4,4,-1,[ OK ]
325.7,09-Jun-25 09:50:56,378.7,14.15,0.1451,120,0.3668,0.5035,1.452,0,0,0,100,18.48,0.3127,403.9,0.1476,0,0,0,0,0,0,0,4,4,-1,[ OK ]
326.1,09-Jun-25 09:50:57,379.1,14.15,0.1452,119.9,0.3762,0.5037,1.45,0,0,0,100,18.48,0.3171,404.2,0.1571,0,0,0,0,0,0,0,4,4,-1,[ OK ]
326.5,09-Jun-25 09:50:57,379.5,14.15,0.1453,119.8,0.3687,0.503,1.454,0,0,0,100,18.48,0.3161,403.9,0.1427,0,0,0,0,0,0,0,4,4,-1,[ OK ]
326.9,09-Jun-25 09:50:57,379.9,14.15,0.1452,119.9,0.3744,0.5019,1.46,0,0,0,100,18.48,0.3153,403.7,0.1578,0,0,0,0,0,0,0,4,4,-1,[ OK ]
327.4,09-Jun-25 09:50:58,380.3,14.15,0.1451,120,0.3691,0.5017,1.462,0,0,0,100,18.48,0.3137,404.2,0.15,0,0,0,0,0,0,0,4,4,-1,[ OK ]
327.8,09-Jun-25 09:50:58,380.7,14.15,0.1451,120,0.3727,0.5022,1.46,0,0,0,100,18.48,0.312,404.2,0.1628,0,0,0,0,0,0,0,4,4,-1,[ OK ]
328.2,09-Jun-25 09:50:59,381.1,14.15,0.1452,119.9,0.3674,0.5032,1.454,0,0,0,100,18.48,0.3143,403.9,0.1447,0,0,0,0,0,0,0,4,4,-1,[ OK ]
328.6,09-Jun-25 09:50:59,381.6,14.15,0.1451,119.9,0.3776,0.5019,1.461,0,0,0,100,18.48,0.312,404.2,0.1738,0,0,0,0,0,0,0,4,4,-1,[ OK ]
329.0,09-Jun-25 09:50:59,382,14.15,0.1452,119.7,0.3728,0.5013,1.465,0,0,0,100,18.48,0.3107,403.9,0.1664,0,0,0,0,0,0,0,4,4,-1,[ OK ]
329.4,09-Jun-25 09:51:00,382.4,14.15,0.145,120.2,0.3619,0.5012,1.466,0,0,0,100,18.48,0.3112,404.2,0.1402,0,0,0,0,0,0,0,4,4,-1,[ OK ]
329.9,09-Jun-25 09:51:00,382.8,14.15,0.1453,119.5,0.3672,0.5021,1.461,0,0,0,100,18.48,0.3116,404,0.1516,0,0,0,0,0,0,0,4,4,-1,[ OK ]
330.3,09-Jun-25 09:51:01,383.2,14.15,0.1453,119.3,0.3681,0.5009,1.468,0,0,0,100,18.48,0.3117,404.2,0.1533,0,0,0,0,0,0,0,4,4,-1,[ OK ]
330.7,09-Jun-25 09:51:01,383.7,14.15,0.1451,120,0.3715,0.5023,1.46,0,0,0,100,18.48,0.3119,403.9,0.1604,0,0,0,0,0,0,0,4,4,-1,[ OK ]
331.1,09-Jun-25 09:51:01,384.1,14.15,0.145,120.2,0.3663,0.5012,1.467,0,0,0,100,18.48,0.3128,403.9,0.1462,0,0,0,0,0,0,0,4,4,-1,[ OK ]
331.5,09-Jun-25 09:51:02,384.5,14.15,0.1452,119.6,0.359,0.5023,1.46,0,0,0,100,18.48,0.3112,404.1,0.133,0,0,0,0,0,0,0,4,4,-1,[ OK ]
331.9,09-Jun-25 09:51:02,384.9,14.15,0.1451,119.9,0.3688,0.5021,1.461,0,0,0,100,18.48,0.3116,404.2,0.1553,0,0,0,0,0,0,0,4,4,-1,[ OK ]
332.3,09-Jun-25 09:51:03,385.3,14.15,0.145,120.2,0.3664,0.5008,1.469,0,0,0,100,18.48,0.3101,404,0.1537,0,0,0,0,0,0,0,4,4,-1,[ OK ]
332.8,09-Jun-25 09:51:03,385.7,14.15,0.1449,120.4,0.3663,0.5023,1.46,0,0,0,100,18.48,0.3094,404,0.1555,0,0,0,0,0,0,0,4,4,-1,[ OK ]
333.2,09-Jun-25 09:51:04,386.1,14.15,0.1451,119.7,0.3697,0.5033,1.454,0,0,0,100,18.48,0.3091,404.1,0.164,0,0,0,0,0,0,0,4,4,-1,[ OK ]
333.6,09-Jun-25 09:51:04,386.6,14.15,0.145,120,0.3644,0.5023,1.46,0,0,0,100,18.48,0.3094,404,0.1511,0,0,0,0,0,0,0,4,4,-1,[ OK ]
334.0,09-Jun-25 09:51:04,387,14.15,0.1451,119.9,0.3714,0.5018,1.463,0,0,0,100,18.48,0.3155,404.2,0.1506,0,0,0,0,0,0,0,4,4,-1,[ OK ]
334.4,09-Jun-25 09:51:05,387.4,14.15,0.1452,119.6,0.3763,0.5011,1.467,0,0,0,100,18.48,0.319,404,0.1521,0,0,0,0,0,0,0,4,4,-1,[ OK ]
334.9,09-Jun-25 09:51:05,387.8,14.15,0.1452,119.6,0.3601,0.5014,1.465,0,0,0,100,18.48,0.3239,403.9,0.1004,0,0,0,0,0,0,0,4,4,-1,[ OK ]
335.3,09-Jun-25 09:51:06,388.2,14.15,0.145,120,0.3783,0.5022,1.46,0,0,0,100,18.48,0.3318,404.1,0.1231,0,0,0,0,0,0,0,4,4,-1,[ OK ]
335.7,09-Jun-25 09:51:06,388.6,14.15,0.1451,120,0.3697,0.5023,1.459,0,0,0,100,18.48,0.3313,403.9,0.1039,0,0,0,0,0,0,0,4,4,-1,[ OK ]
336.1,09-Jun-25 09:51:06,389.1,14.15,0.145,120.2,0.3741,0.5027,1.457,0,0,0,100,18.48,0.3337,404,0.1079,0,0,0,0,0,0,0,4,4,-1,[ OK ]
336.5,09-Jun-25 09:51:07,389.5,14.15,0.145,120.1,0.3675,0.5027,1.457,0,0,0,100,18.48,0.335,403.9,0.0885,0,0,0,0,0,0,0,4,4,-1,[ OK ]
336.9,09-Jun-25 09:51:07,389.9,14.15,0.1451,120.1,0.3718,0.5026,1.457,0,0,0,100,18.48,0.3366,404.2,0.09473,0,0,0,0,0,0,0,4,4,-1,[ OK ]
337.3,09-Jun-25 09:51:08,390.3,14.15,0.1452,119.7,0.366,0.5013,1.465,0,0,0,100,18.48,0.3393,403.8,0.07302,0,0,0,0,0,0,0,4,4,-1,[ OK ]
337.8,09-Jun-25 09:51:08,390.7,14.15,0.1451,119.9,0.3759,0.5019,1.462,0,0,0,100,18.48,0.3393,404.2,0.09734,0,0,0,0,0,0,0,4,4,-1,[ OK ]
338.2,09-Jun-25 09:51:09,391.1,14.15,0.1451,120,0.3707,0.5036,1.451,0,0,0,100,18.48,0.3393,403.9,0.08478,0,0,0,0,0,0,0,4,4,-1,[ OK ]
338.6,09-Jun-25 09:51:09,391.6,14.15,0.145,120.4,0.3698,0.5019,1.461,0,0,0,100,18.48,0.3389,404.1,0.08366,0,0,0,0,0,0,0,4,4,-1,[ OK ]
339.0,09-Jun-25 09:51:09,392,14.15,0.1451,120.1,0.3684,0.5019,1.461,0,0,0,100,18.48,0.3391,404,0.07944,0,0,0,0,0,0,0,4,4,-1,[ OK ]
339.4,09-Jun-25 09:51:10,392.4,14.15,0.1451,120,0.3697,0.5025,1.458,0,0,0,100,18.48,0.3391,404.2,0.08276,0,0,0,0,0,0,0,4,4,-1,[ OK ]
339.8,09-Jun-25 09:51:10,392.8,14.15,0.1451,120.1,0.3711,0.5021,1.46,0,0,0,100,18.48,0.339,403.9,0.08652,0,0,0,0,0,0,0,4,4,-1,[ OK ]
340.3,09-Jun-25 09:51:11,393.2,14.15,0.1451,120.2,0.3667,0.5035,1.452,0,0,0,100,18.48,0.3423,403.9,0.06675,0,0,0,0,0,0,0,4,4,-1,[ OK ]
340.8,09-Jun-25 09:51:11,393.8,14.15,0.1452,119.7,0.3735,0.5016,1.463,0,0,0,100,18.48,0.34,403.9,0.08954,0,0,0,0,0,0,0,4,4,-1,[ OK ]
341.2,09-Jun-25 09:51:12,394.2,14.15,0.1449,120.6,0.3571,0.5031,1.454,0,0,0,100,18.48,0.341,403.9,0.04522,0,0,0,0,0,0,0,4,4,-1,[ OK ]
341.6,09-Jun-25 09:51:12,394.6,14.15,0.1452,119.8,0.3633,0.5015,1.463,0,0,0,100,18.48,0.341,403.4,0.06127,0,0,0,0,0,0,0,4,4,-1,[ OK ]
342.0,09-Jun-25 09:51:12,395,14.15,0.1451,120.1,0.3736,0.5016,1.463,0,0,0,100,18.48,0.3391,403.9,0.09215,0,0,0,0,0,0,0,4,4,-1,[ OK ]
342.5,09-Jun-25 09:51:13,395.4,14.15,0.145,120.2,0.3737,0.5013,1.465,0,0,0,100,18.48,0.3381,403.9,0.09509,0,0,0,0,0,0,0,4,4,-1,[ OK ]
342.9,09-Jun-25 09:51:13,395.8,14.15,0.1451,120,0.3706,0.501,1.467,0,0,0,100,18.48,0.3389,404.1,0.08552,0,0,0,0,0,0,0,4,4,-1,[ OK ]
343.3,09-Jun-25 09:51:14,396.3,14.15,0.1452,119.6,0.3709,0.5025,1.458,0,0,0,100,18.48,0.3385,403.8,0.08734,0,0,0,0,0,0,0,4,4,-1,[ OK ]
343.7,09-Jun-25 09:51:14,396.7,14.15,0.1453,119.3,0.3605,0.5006,1.47,0,0,0,100,18.48,0.3381,404,0.0622,0,0,0,0,0,0,0,4,4,-1,[ OK ]
344.1,09-Jun-25 09:51:15,397.1,14.15,0.1452,119.9,0.3763,0.5028,1.458,0,0,0,100,18.48,0.3393,404,0.0983,0,0,0,0,0,0,0,4,4,-1,[ OK ]
344.6,09-Jun-25 09:51:15,397.5,14.15,0.1451,119.9,0.3704,0.5024,1.46,0,0,0,100,18.48,0.3387,404.2,0.08568,0,0,0,0,0,0,0,4,4,-1,[ OK ]
345.0,09-Jun-25 09:51:15,397.9,14.15,0.1454,119.2,0.3732,0.501,1.468,0,0,0,100,18.48,0.338,404.2,0.09421,0,0,0,0,0,0,0,4,4,-1,[ OK ]
345.4,09-Jun-25 09:51:16,398.3,14.15,0.145,120.4,0.372,0.5019,1.463,0,0,0,100,18.48,0.3374,404.2,0.09294,0,0,0,0,0,0,0,4,4,-1,[ OK ]
345.8,09-Jun-25 09:51:16,398.8,14.15,0.1451,119.9,0.3728,0.5014,1.466,0,0,0,100,18.48,0.3362,403.9,0.09811,0,0,0,0,0,0,0,4,4,-1,[ OK ]
346.2,09-Jun-25 09:51:17,399.2,14.15,0.145,120.5,0.3673,0.5021,1.461,0,0,0,100,18.48,0.3364,404.1,0.08428,0,0,0,0,0,0,0,4,4,-1,[ OK ]
346.6,09-Jun-25 09:51:17,399.6,14.15,0.1453,119.4,0.3688,0.5028,1.457,0,0,0,100,18.48,0.3355,403.9,0.09037,0,0,0,0,0,0,0,4,4,-1,[ OK ]
347.1,09-Jun-25 09:51:17,400,14.15,0.1452,119.8,0.3759,0.5023,1.46,0,0,0,100,18.48,0.3371,404,0.1032,0,0,0,0,0,0,0,4,4,-1,[ OK ]
347.5,09-Jun-25 09:51:18,400.4,14.15,0.145,120.4,0.3703,0.5017,1.463,0,0,0,100,18.48,0.3365,404.2,0.09131,0,0,0,0,0,0,0,4,4,-1,[ OK ]
347.9,09-Jun-25 09:51:18,400.9,14.15,0.1452,119.8,0.372,0.5011,1.467,0,0,0,100,18.48,0.3365,404.1,0.09543,0,0,0,0,0,0,0,4,4,-1,[ OK ]
348.3,09-Jun-25 09:51:19,401.3,14.15,0.1452,119.9,0.3703,0.5026,1.459,0,0,0,100,18.48,0.3369,403.9,0.09033,0,0,0,0,0,0,0,4,4,-1,[ OK ]
348.7,09-Jun-25 09:51:19,401.7,14.15,0.1452,119.8,0.3655,0.5013,1.466,0,0,0,100,18.48,0.3372,403.9,0.07749,0,0,0,0,0,0,0,4,4,-1,[ OK ]
349.1,09-Jun-25 09:51:20,402.1,14.15,0.145,120.4,0.3699,0.5026,1.459,0,0,0,100,18.48,0.3357,403.9,0.0924,0,0,0,0,0,0,0,4,4,-1,[ OK ]
349.6,09-Jun-25 09:51:20,402.5,14.15,0.1452,119.7,0.371,0.5018,1.463,0,0,0,100,18.48,0.3402,403.9,0.08291,0,0,0,0,0,0,0,4,4,-1,[ OK ]
350.0,09-Jun-25 09:51:20,402.9,14.15,0.1452,119.8,0.3663,0.5024,1.459,0,0,0,100,18.48,0.3429,403.9,0.06409,0,0,0,0,0,0,0,4,4,-1,[ OK ]
350.4,09-Jun-25 09:51:21,403.4,14.15,0.1449,120.6,0.3726,0.5031,1.456,0,0,0,100,18.48,0.3438,404.2,0.0772,0,0,0,0,0,0,0,4,4,-1,[ OK ]
350.8,09-Jun-25 09:51:21,403.8,14.17,0.1451,119.8,0.368,0.5018,1.463,0,0,0,100,18.48,0.3458,403.9,0.06039,0,0,0,0,0,0,0,4,4,-1,[ OK ]
351.2,09-Jun-25 09:51:22,404.2,14.17,0.1451,119.8,0.3661,0.5024,1.459,0,0,0,100,18.48,0.3446,403.7,0.05874,0,0,0,0,0,0,0,4,4,-1,[ OK ]
351.7,09-Jun-25 09:51:22,404.6,14.17,0.145,120.2,0.3649,0.5017,1.463,0,0,0,100,18.48,0.3441,403.9,0.057,0,0,0,0,0,0,0,4,4,-1,[ OK ]
352.1,09-Jun-25 09:51:22,405,14.17,0.145,120.3,0.3644,0.5018,1.462,0,0,0,100,18.48,0.3404,403.8,0.06588,0,0,0,0,0,0,0,4,4,-1,[ OK ]
352.5,09-Jun-25 09:51:23,405.5,14.17,0.1451,119.9,0.369,0.5011,1.466,0,0,0,100,18.48,0.3412,404.1,0.07525,0,0,0,0,0,0,0,4,4,-1,[ OK ]
352.9,09-Jun-25 09:51:23,405.9,14.17,0.1453,119.5,0.3653,0.5021,1.461,0,0,0,100,18.48,0.34,404.3,0.06938,0,0,0,0,0,0,0,4,4,-1,[ OK ]
353.3,09-Jun-25 09:51:24,406.3,14.17,0.1452,119.7,0.3681,0.5022,1.461,0,0,0,100,18.48,0.3382,403.8,0.08122,0,0,0,0,0,0,0,4,4,-1,[ OK ]
353.8,09-Jun-25 09:51:24,406.7,14.17,0.1452,119.8,0.3633,0.5027,1.457,0,0,0,100,18.48,0.3396,403.8,0.06515,0,0,0,0,0,0,0,4,4,-1,[ OK ]
354.2,09-Jun-25 09:51:25,407.1,14.17,0.145,120.3,0.3679,0.5031,1.455,0,0,0,100,18.48,0.3357,403.7,0.08751,0,0,0,0,0,0,0,4,4,-1,[ OK ]
354.6,09-Jun-25 09:51:25,407.5,14.17,0.1457,118.3,0.3696,0.501,1.467,0,0,0,100,18.48,0.338,403.9,0.08557,0,0,0,0,0,0,0,4,4,-1,[ OK ]
355.0,09-Jun-25 09:51:25,408,14.17,0.1451,120.2,0.3547,0.501,1.467,0,0,0,100,18.48,0.3365,403.8,0.05153,0,0,0,0,0,0,0,4,4,-1,[ OK ]
355.4,09-Jun-25 09:51:26,408.4,14.17,0.1451,120,0.3609,0.5018,1.463,0,0,0,100,18.48,0.3356,403.9,0.07004,0,0,0,0,0,0,0,4,4,-1,[ OK ]
355.8,09-Jun-25 09:51:26,408.8,14.17,0.1452,119.9,0.3726,0.5022,1.46,0,0,0,100,18.48,0.3348,404.2,0.1013,0,0,0,0,0,0,0,4,4,-1,[ OK ]
356.3,09-Jun-25 09:51:27,409.2,14.17,0.1451,120,0.3748,0.5034,1.453,0,0,0,100,18.48,0.3347,404.1,0.1069,0,0,0,0,0,0,0,4,4,-1,[ OK ]
356.7,09-Jun-25 09:51:27,409.6,14.17,0.145,120.2,0.3601,0.5037,1.45,0,0,0,100,18.48,0.3341,404.2,0.07213,0,0,0,0,0,0,0,4,4,-1,[ OK ]
357.1,09-Jun-25 09:51:27,410,14.17,0.1453,119.4,0.3711,0.5016,1.463,0,0,0,100,18.48,0.3348,403.9,0.09781,0,0,0,0,0,0,0,4,4,-1,[ OK ]
357.5,09-Jun-25 09:51:28,410.5,14.17,0.1449,120.6,0.3736,0.503,1.454,0,0,0,100,18.48,0.335,403.8,0.1033,0,0,0,0,0,0,0,4,4,-1,[ OK ]
357.9,09-Jun-25 09:51:28,410.9,14.17,0.1451,120,0.3703,0.5024,1.458,0,0,0,100,18.48,0.3346,404.2,0.09653,0,0,0,0,0,0,0,4,4,-1,[ OK ]
358.3,09-Jun-25 09:51:29,411.3,14.17,0.1451,119.9,0.3735,0.5015,1.463,0,0,0,100,18.48,0.3363,403.9,0.09957,0,0,0,0,0,0,0,4,4,-1,[ OK ]
358.7,09-Jun-25 09:51:29,411.7,14.17,0.1452,119.7,0.3684,0.5012,1.465,0,0,0,100,18.48,0.3356,403.9,0.08907,0,0,0,0,0,0,0,4,4,-1,[ OK ]
359.2,09-Jun-25 09:51:30,412.1,14.17,0.1452,119.8,0.3695,0.5032,1.453,0,0,0,100,18.48,0.3343,404.1,0.09524,0,0,0,0,0,0,0,4,4,-1,[ OK ]
359.6,09-Jun-25 09:51:30,412.6,14.17,0.1452,119.9,0.373,0.5012,1.465,0,0,0,100,18.48,0.3358,404.1,0.09967,0,0,0,0,0,0,0,4,4,-1,[ OK ]
360.0,09-Jun-25 09:51:30,413,14.17,0.1452,119.8,0.3679,0.5024,1.458,0,0,0,100,18.48,0.3389,404.2,0.07875,0,0,0,0,0,0,0,4,4,-1,[ OK ]
360.4,09-Jun-25 09:51:31,413.4,14.17,0.1452,119.9,0.3655,0.5026,1.457,0,0,0,100,18.48,0.341,403.8,0.06724,0,0,0,0,0,0,0,4,4,-1,[ OK ]
360.9,09-Jun-25 09:51:31,413.8,14.17,0.1451,120,0.3672,0.5024,1.457,0,0,0,100,18.48,0.3396,404.2,0.07514,0,0,0,0,0,0,0,4,4,-1,[ OK ]
361.3,09-Jun-25 09:51:32,414.2,14.17,0.1451,120.1,0.3713,0.5026,1.456,0,0,0,100,18.48,0.3398,403.8,0.08473,0,0,0,0,0,0,0,4,4,-1,[ OK ]
361.7,09-Jun-25 09:51:32,414.6,14.17,0.1453,119.7,0.3708,0.5024,1.458,0,0,0,100,18.48,0.3394,404.2,0.08459,0,0,0,0,0,0,0,4,4,-1,[ OK ]
362.1,09-Jun-25 09:51:32,415.1,14.17,0.1453,119.7,0.3573,0.5013,1.464,0,0,0,100,18.48,0.3404,404.1,0.04744,0,0,0,0,0,0,0,4,4,-1,[ OK ]
362.5,09-Jun-25 09:51:33,415.5,14.17,0.1451,120.1,0.369,0.5037,1.45,0,0,0,100,18.48,0.339,404.2,0.08137,0,0,0,0,0,0,0,4,4,-1,[ OK ]
362.9,09-Jun-25 09:51:33,415.9,14.17,0.1452,119.9,0.3634,0.5012,1.465,0,0,0,100,18.48,0.3409,404.2,0.06175,0,0,0,0,0,0,0,4,4,-1,[ OK ]
363.4,09-Jun-25 09:51:34,416.3,14.17,0.1453,119.6,0.3705,0.5016,1.462,0,0,0,100,18.48,0.3409,404,0.07984,0,0,0,0,0,0,0,4,4,-1,[ OK ]
363.8,09-Jun-25 09:51:34,416.7,14.17,0.1452,119.8,0.3691,0.5025,1.458,0,0,0,100,18.48,0.3445,404.2,0.06677,0,0,0,0,0,0,0,4,4,-1,[ OK ]
364.2,09-Jun-25 09:51:35,417.2,14.17,0.1452,119.6,0.3692,0.5036,1.451,0,0,0,100,18.48,0.3471,404.2,0.05993,0,0,0,0,0,0,0,4,4,-1,[ OK ]
364.6,09-Jun-25 09:51:35,417.6,14.17,0.1451,119.9,0.3706,0.5011,1.466,0,0,0,100,18.48,0.3463,403.9,0.06562,0,0,0,0,0,0,0,4,4,-1,[ OK ]
364.9,09-Jun-25 09:51:35,417.9,14.17,0.1451,119.9,0.376,0.5015,1.464,0,0,0,100,18.48,0.347,403.9,0.07712,0,0,0,0,0,0,0,4,4,-1,[ OK ]
365.3,09-Jun-25 09:51:36,418.3,14.17,0.1452,119.8,0.3699,0.5024,1.46,0,0,0,100,18.48,0.3461,404.2,0.06431,0,0,0,0,0,0,0,4,4,-1,[ OK ]
365.7,09-Jun-25 09:51:36,418.7,14.17,0.1452,119.7,0.3705,0.5033,1.454,0,0,0,100,18.48,0.3454,403.8,0.06788,0,0,0,0,0,0,0,4,4,-1,[ OK ]
366.2,09-Jun-25 09:51:37,419.1,14.17,0.1452,119.9,0.3687,0.5013,1.465,0,0,0,100,18.48,0.3435,404.1,0.06828,0,0,0,0,0,0,0,4,4,-1,[ OK ]
366.6,09-Jun-25 09:51:37,419.5,14.17,0.1452,119.9,0.3721,0.5019,1.462,0,0,0,100,18.48,0.3444,404.1,0.07434,0,0,0,0,0,0,0,4,4,-1,[ OK ]
367.0,09-Jun-25 09:51:37,420,14.17,0.1452,119.9,0.3768,0.5015,1.464,0,0,0,100,18.48,0.3458,404.2,0.08205,0,0,0,0,0,0,0,4,4,-1,[ OK ]
367.4,09-Jun-25 09:51:38,420.4,14.17,0.1452,119.9,0.379,0.5017,1.463,0,0,0,100,18.48,0.3467,404.2,0.08524,0,0,0,0,0,0,0,4,4,-1,[ OK ]
367.8,09-Jun-25 09:51:38,420.8,14.17,0.1452,119.9,0.3724,0.5024,1.459,0,0,0,100,18.48,0.3461,403.9,0.07054,0,0,0,0,0,0,0,4,4,-1,[ OK ]
368.3,09-Jun-25 09:51:39,421.2,14.17,0.1453,119.6,0.3775,0.5011,1.466,0,0,0,100,18.48,0.3469,403.8,0.08121,0,0,0,0,0,0,0,4,4,-1,[ OK ]
