Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Pulsing Rep_Rate,Pulsing Duty_Cycle,Pulsing Ext_Trig_Select,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
5.4,4/8/2026 11:12:44 AM,4208,101.7,0,1.114,0.04186,0.4408,1.28,0,0,0,100,16.28,0.002457,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
5.8,4/8/2026 11:12:44 AM,4209,101.7,0,1.114,0.04305,0.4446,1.31,0,0,0,100,16.28,0.002578,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
6.1,4/8/2026 11:12:44 AM,4209,101.7,0,1.576,0.03957,0.449,1.327,0,0,0,100,16.28,0.001692,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
6.4,4/8/2026 11:12:44 AM,4209,101.7,0,1.226,0.04384,0.4528,1.343,0,0,0,100,16.28,0.003827,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
6.7,4/8/2026 11:12:45 AM,4210,101.7,0,1.082,0.04136,0.4553,1.368,0,0,0,100,16.28,0.00282,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
7.0,4/8/2026 11:12:45 AM,4210,101.7,0,1.13,0.04592,0.4586,1.38,0,0,0,100,16.28,0.002216,0.01903,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
7.3,4/8/2026 11:12:45 AM,4210,101.7,0,0.971,0.04394,0.4615,1.392,0,0,0,100,16.28,0.002618,0.165,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
7.7,4/8/2026 11:12:46 AM,4211,101.7,0,0.9232,0.04176,0.4634,1.411,0,0,0,100,16.28,0.00282,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
8.0,4/8/2026 11:12:46 AM,4211,101.7,0,0.9869,0.04275,0.4661,1.416,0,0,0,100,16.28,0.002216,0.01269,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
8.3,4/8/2026 11:12:46 AM,4211,101.7,0,0.8436,0.04215,0.4683,1.425,0,0,0,100,16.28,0.0029,0.006345,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
8.6,4/8/2026 11:12:47 AM,4211,101.7,0,0.8914,0.04255,0.4694,1.444,0,0,0,100,16.28,0.002457,0.04441,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
8.9,4/8/2026 11:12:47 AM,4212,101.7,0,1.146,0.04205,0.4708,1.455,0,0,0,100,16.28,0.002578,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
9.3,4/8/2026 11:12:47 AM,4212,101.7,0,0.9073,0.04314,0.4734,1.45,0,0,0,100,16.28,0.001772,0.203,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
9.6,4/8/2026 11:12:48 AM,4212,101.7,0,0.9869,0.04096,0.474,1.466,0,0,0,100,16.28,0.0029,0.07614,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
9.9,4/8/2026 11:12:48 AM,4213,101.7,0,1.051,0.04215,0.4761,1.464,0,0,0,100,16.28,0.002538,0.1523,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
10.2,4/8/2026 11:12:48 AM,4213,101.7,0,1.098,0.04106,0.4767,1.475,0,0,0,100,16.28,0.001893,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
10.5,4/8/2026 11:12:49 AM,4213,101.7,0,0.971,0.04245,0.4774,1.483,0,0,0,100,16.28,0.002578,0.04441,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
10.9,4/8/2026 11:12:49 AM,4214,101.7,0,0.9551,0.04126,0.4783,1.488,0,0,0,100,16.28,0.002578,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
11.2,4/8/2026 11:12:49 AM,4214,101.7,0,0.8596,0.04275,0.4796,1.489,0,0,0,100,16.28,0.002659,0.06345,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
11.5,4/8/2026 11:12:50 AM,4214,101.7,0,0.3661,0.04176,0.4801,1.495,0,0,0,100,16.28,0.00286,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
11.8,4/8/2026 11:12:50 AM,4215,101.7,0,1.019,0.04235,0.4809,1.499,0,0,0,100,16.28,0.002699,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
12.1,4/8/2026 11:12:50 AM,4215,101.7,0,0.9869,0.04176,0.4817,1.499,0,0,0,100,16.28,0.00278,0.01269,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
12.4,4/8/2026 11:12:51 AM,4215,101.7,0,0.5094,0.04215,0.4829,1.495,0,0,0,100,16.28,0.002538,0.05076,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
12.8,4/8/2026 11:12:51 AM,4216,101.7,0,1.035,0.04166,0.483,1.503,0,0,0,100,16.28,0.002578,0.09517,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
13.1,4/8/2026 11:12:51 AM,4216,101.7,0,1.289,0.04186,0.4833,1.508,0,0,0,100,16.28,0.002578,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
13.4,4/8/2026 11:12:51 AM,4216,101.7,0,1.003,0.04146,0.4848,1.5,0,0,0,100,16.28,0.002336,0.08883,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
13.7,4/8/2026 11:12:52 AM,4217,101.7,0,1.178,0.03947,0.4843,1.512,0,0,0,100,16.28,0.002538,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
14.0,4/8/2026 11:12:52 AM,4217,101.7,0,1.257,0.04186,0.4851,1.511,0,0,0,100,16.28,0.003344,0.006345,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
14.4,4/8/2026 11:12:52 AM,4217,101.7,0,0.4457,0.03947,0.4863,1.504,0,0,0,100,16.28,0.003021,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
14.7,4/8/2026 11:12:53 AM,4218,101.7,0,0.8436,0.04215,0.4865,1.508,0,0,0,100,16.28,0.003867,0.006345,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
15.0,4/8/2026 11:12:53 AM,4218,101.7,0,0.971,0.03947,0.487,1.507,0,0,0,100,16.28,0.003706,0.04441,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
15.3,4/8/2026 11:12:53 AM,4218,101.7,0,1.48,0.04215,0.4867,1.515,0,0,0,100,16.28,0.003182,0.03807,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
15.6,4/8/2026 11:12:54 AM,4219,101.7,0,0.8596,0.04195,0.4869,1.519,0,0,0,100,16.28,0.002578,0.01903,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
16.0,4/8/2026 11:12:54 AM,4219,101.7,0,1.146,0.04344,0.4873,1.518,0,0,0,100,16.28,0.0029,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
16.3,4/8/2026 11:12:54 AM,4219,101.7,0,0.78,0.04265,0.4877,1.519,0,0,0,100,16.28,0.00286,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
16.6,4/8/2026 11:12:55 AM,4219,101.7,0,1.019,0.04106,0.4882,1.517,0,0,0,100,16.28,0.00282,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
16.9,4/8/2026 11:12:55 AM,4220,101.7,0,0.9869,0.04225,0.4879,1.523,0,0,0,100,16.28,0.003062,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
17.2,4/8/2026 11:12:55 AM,4220,101.7,0,1.051,0.04434,0.4894,1.511,0,0,0,100,16.28,0.00145,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
17.5,4/8/2026 11:12:56 AM,4220,101.7,0,0.6845,0.03828,0.4897,1.511,0,0,0,100,16.28,0.00141,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
17.9,4/8/2026 11:12:56 AM,4221,101.7,0,0.9391,0.04414,0.4898,1.512,0,0,0,100,16.28,0.003545,0.006345,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
18.2,4/8/2026 11:12:56 AM,4221,101.7,0,1.385,0.04235,0.4897,1.517,0,0,0,100,16.28,0.00282,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
18.5,4/8/2026 11:12:57 AM,4221,101.7,0,1.098,0.04275,0.4897,1.52,0,0,0,100,16.28,0.002538,0.08883,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
18.8,4/8/2026 11:12:57 AM,4222,101.7,0,0.8596,0.04215,0.4898,1.521,0,0,0,100,16.28,0.002498,0.02538,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
19.1,4/8/2026 11:12:57 AM,4222,101.7,0,1.019,0.04314,0.4905,1.517,0,0,0,100,16.28,0.002578,0.0571,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
19.4,4/8/2026 11:12:58 AM,4222,101.7,0,1.098,0.04146,0.4908,1.517,0,0,0,100,16.28,0.002498,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
19.8,4/8/2026 11:12:58 AM,4223,101.7,0,0.9551,0.04295,0.4904,1.525,0,0,0,100,16.28,0.002659,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
20.2,4/8/2026 11:12:58 AM,4223,101.7,0,1.464,0.04245,0.4906,1.525,0,0,0,100,16.28,0.002699,0.06345,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
20.5,4/8/2026 11:12:59 AM,4223,101.7,0,1.003,0.04176,0.4919,1.514,0,0,0,100,16.28,0.002336,0.1459,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
20.8,4/8/2026 11:12:59 AM,4224,101.7,0,1.146,0.04146,0.4913,1.523,0,0,0,100,16.28,0.0029,0.03172,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
21.2,4/8/2026 11:12:59 AM,4224,101.7,0,1.114,0.04255,0.4923,1.515,0,0,0,100,16.28,0.002739,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
21.5,4/8/2026 11:13:00 AM,4224,101.7,0,1.385,0.04186,0.4919,1.521,0,0,0,100,16.28,0.00278,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
21.8,4/8/2026 11:13:00 AM,4225,101.7,0,1.098,0.04106,0.4923,1.519,0,0,0,100,16.28,0.00145,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
22.2,4/8/2026 11:13:00 AM,4225,101.7,0,1.098,0.04195,0.4923,1.522,0,0,0,100,16.28,0.002578,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
22.6,4/8/2026 11:13:01 AM,4226,101.7,0,0.9551,0.03878,0.4925,1.523,0,0,0,100,16.28,0.002578,0.02538,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
23.1,4/8/2026 11:13:01 AM,4226,101.7,0,1.035,0.03977,0.493,1.521,0,0,0,100,16.28,0.00141,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
23.5,4/8/2026 11:13:02 AM,4226,101.7,0,0.764,0.04166,0.4928,1.526,0,0,0,100,16.28,0.003545,0.006345,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
23.9,4/8/2026 11:13:02 AM,4227,101.7,0,1.48,0.03818,0.4934,1.522,0,0,0,100,16.28,0.002538,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
24.5,4/8/2026 11:13:03 AM,4227,101.7,0,1.114,0.03947,0.494,1.52,0,0,0,100,16.28,0.002538,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
24.8,4/8/2026 11:13:03 AM,4228,101.7,0,0.9073,0.04205,0.4939,1.523,0,0,0,100,16.28,0.002538,0.006345,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
25.2,4/8/2026 11:13:03 AM,4228,101.7,0,0.971,0.04324,0.4941,1.524,0,0,0,100,16.28,0.001934,0.006345,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
25.6,4/8/2026 11:13:04 AM,4228,101.7,0,0.7481,0.04235,0.4948,1.519,0,0,0,100,16.28,0.002618,0.1205,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
26.0,4/8/2026 11:13:04 AM,4229,101.7,0,0.8914,0.04255,0.4941,1.528,0,0,0,100,16.28,0.002538,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
26.4,4/8/2026 11:13:04 AM,4229,101.7,0,0.8755,0.04255,0.4946,1.525,0,0,0,100,16.28,0.0029,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
26.7,4/8/2026 11:13:05 AM,4230,101.7,0,0.8914,0.04205,0.4952,1.52,0,0,0,100,16.28,0.00141,0.01269,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
27.2,4/8/2026 11:13:05 AM,4230,101.7,0,1.13,0.04156,0.4952,1.523,0,0,0,100,16.28,0.002578,0.006345,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
27.7,4/8/2026 11:13:06 AM,4231,101.7,0,1.035,0.03858,0.4952,1.525,0,0,0,100,16.28,0.002377,0.1967,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
28.4,4/8/2026 11:13:06 AM,4231,101.7,0,0.8596,0.04324,0.4957,1.525,0,0,0,100,16.28,0.002538,0.2094,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
28.8,4/8/2026 11:13:07 AM,4232,101.7,0,1.13,0.04265,0.4957,1.527,0,0,0,100,16.28,0.003223,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
29.1,4/8/2026 11:13:07 AM,4232,101.7,0,1.003,0.04007,0.4969,1.517,0,0,0,100,16.28,0.003545,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
29.5,4/8/2026 11:13:08 AM,4232,101.7,0,1.464,0.04334,0.4967,1.521,0,0,0,100,16.28,0.003867,0.05076,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
29.9,4/8/2026 11:13:08 AM,4233,101.7,0,0.8755,0.03818,0.4961,1.529,0,0,0,100,16.28,0.003344,0.09517,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
30.3,4/8/2026 11:13:08 AM,4233,101.7,0,1.146,0.04106,0.4965,1.527,0,0,0,100,16.28,0.0029,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
30.7,4/8/2026 11:13:09 AM,4234,101.7,0,1.035,0.04096,0.4968,1.527,0,0,0,100,16.28,0.002417,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
31.2,4/8/2026 11:13:09 AM,4234,101.7,0,1.051,0.04146,0.497,1.527,0,0,0,100,16.28,0.002336,0.03172,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
31.6,4/8/2026 11:13:10 AM,4234,101.7,0,1.066,0.04176,0.498,1.518,0,0,0,100,16.28,0.002618,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
31.9,4/8/2026 11:13:10 AM,4235,101.7,0,0.9391,0.03898,0.4979,1.521,0,0,0,100,16.28,0.003626,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
32.3,4/8/2026 11:13:10 AM,4235,101.7,0,0.9551,0.04394,0.4984,1.518,0,0,0,100,16.28,0.002498,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
32.6,4/8/2026 11:13:11 AM,4236,101.7,0,0.9391,0.03997,0.4979,1.525,0,0,0,100,16.28,0.003505,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
33.1,4/8/2026 11:13:11 AM,4236,101.7,0,1.146,0.04245,0.4978,1.528,0,0,0,100,16.28,0.002578,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
33.5,4/8/2026 11:13:12 AM,4236,101.7,0,1.544,0.04314,0.4983,1.525,0,0,0,100,16.28,0.002618,0.1967,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
33.9,4/8/2026 11:13:12 AM,4237,101.7,0,1.003,0.04205,0.4989,1.52,0,0,0,100,16.28,0.002578,0.01269,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
34.4,4/8/2026 11:13:12 AM,4237,101.7,0,0.8755,0.04493,0.4984,1.527,0,0,0,100,16.28,0.00282,0.03807,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
34.8,4/8/2026 11:13:13 AM,4238,101.7,0,1.003,0.04215,0.4993,1.52,0,0,0,100,16.28,0.003021,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
35.2,4/8/2026 11:13:13 AM,4238,101.7,0,1.528,0.04285,0.4997,1.518,0,0,0,100,16.28,0.002578,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
35.7,4/8/2026 11:13:14 AM,4239,101.7,0,1.051,0.04205,0.4991,1.527,0,0,0,100,16.28,0.002014,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
36.1,4/8/2026 11:13:14 AM,4239,101.7,0,1.019,0.04186,0.4993,1.527,0,0,0,100,16.28,0.002336,0.02538,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
36.5,4/8/2026 11:13:15 AM,4239,101.7,0,1.544,0.04255,0.4992,1.531,0,0,0,100,16.28,0.002256,0.1015,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
37.0,4/8/2026 11:13:15 AM,4240,101.7,0,1.019,0.04106,0.5001,1.523,0,0,0,100,16.28,0.002659,0,1,1,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
38.3,4/8/2026 11:13:16 AM,4240,101.7,0,0.5094,0.04156,0.5008,1.519,0,0,0,100,16.28,0.003062,0.1269,1,1,0,0,1,0,1,-1,1,0,4,3.053,3,4,[ OK ]
39.5,4/8/2026 11:13:18 AM,4242,101.7,0,1.082,0.04513,0.5013,1.518,0,0,0,100,16.28,0.2071,404.5,1,1,0,0,1,0,1,-1,1,3,1,3.211,3,4,Interlock
40.7,4/8/2026 11:13:19 AM,4243,101.7,0,1.003,0.04215,0.5015,1.525,0,0,0,100,16.28,0.2088,404.4,1,1,0,0,1,0,1,-1,1,0,1,4,4,1,Interlock
41.9,4/8/2026 11:13:20 AM,4244,101.7,0,0.8755,0.04096,0.5019,1.527,0,0,0,100,16.28,0.2091,404.5,1,1,0,0,1,0,1,-1,1,0,1,3.75,4,1,Interlock
43.2,4/8/2026 11:13:21 AM,4245,101.7,0,1.114,0.04275,0.5032,1.52,0,0,0,100,16.28,0.2082,404.1,1,1,0,0,1,0,1,-1,1,0,1,3.375,4,1,Interlock
44.4,4/8/2026 11:13:22 AM,4247,101.7,0,0.5094,0.04116,0.503,1.526,0,0,0,100,16.28,0.2077,404.4,1,0,0,0,1,0,1,-1,1,0,1,3.125,4,1,Interlock
45.5,4/8/2026 11:13:24 AM,4248,101.7,0,1.082,0.04533,0.5039,1.524,0,0,0,100,16.28,0.00858,42.46,1,0,0,0,1,0,1,-1,1,0,2.223,3,3,1,Interlock
881.8,4/8/2026 11:27:20 AM,5084,101.7,0,1.401,0.03779,0,0.002618,0,0,0,100,16.28,0.002538,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,2.25,2,3,[ OK ]
883.2,4/8/2026 11:27:21 AM,5085,101.7,0,1.624,0.04235,0.2261,0.06385,0,0,0,100,16.28,0.003787,0.02538,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,2,3,[ OK ]
884.7,4/8/2026 11:27:23 AM,5087,101.7,0,1.003,0.04235,0.3438,0.7442,0,0,0,100,16.28,0.002618,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
885.8,4/8/2026 11:27:24 AM,5089,101.7,0,0.8436,0.04562,0.4009,1.07,0,0,0,100,16.28,0.002498,0.006345,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
886.2,4/8/2026 11:27:24 AM,5089,101.7,0,1.035,0.04265,0.4123,1.136,0,0,0,100,16.28,0.003424,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
886.6,4/8/2026 11:27:25 AM,5089,101.7,0,0.8596,0.04186,0.4223,1.188,0,0,0,100,16.28,0.0029,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
887.1,4/8/2026 11:27:25 AM,5090,101.7,0,1.019,0.04305,0.4311,1.229,0,0,0,100,16.28,0.003867,0.01903,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
887.5,4/8/2026 11:27:26 AM,5090,101.7,0,1.146,0.04106,0.4391,1.267,0,0,0,100,16.28,0.003746,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
888.0,4/8/2026 11:27:26 AM,5091,101.7,0,0.6049,0.03799,0.4443,1.313,0,0,0,100,16.28,0.003988,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
888.3,4/8/2026 11:27:26 AM,5091,101.7,0,0.6208,0.04314,0.4492,1.327,0,0,0,100,16.28,0.002498,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
888.8,4/8/2026 11:27:27 AM,5092,101.7,0,0.8596,0.04215,0.4543,1.351,0,0,0,100,16.28,0.002457,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
889.2,4/8/2026 11:27:27 AM,5092,101.7,0,1.066,0.04255,0.4584,1.376,0,0,0,100,16.28,0.002699,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
889.6,4/8/2026 11:27:28 AM,5092,101.7,0,0.9073,0.04176,0.4613,1.405,0,0,0,100,16.28,0.001571,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
890.0,4/8/2026 11:27:28 AM,5093,101.7,0,1.003,0.04186,0.4647,1.407,0,0,0,100,16.28,0.002377,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
890.4,4/8/2026 11:27:28 AM,5093,101.7,0,1.114,0.04245,0.4667,1.432,0,0,0,100,16.28,0.002739,0.006345,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
890.7,4/8/2026 11:27:29 AM,5094,101.7,0,0.9391,0.04265,0.4686,1.444,0,0,0,100,16.28,0.002538,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
891.2,4/8/2026 11:27:29 AM,5094,101.7,0,1.257,0.03739,0.4718,1.446,0,0,0,100,16.28,0.003384,0.01269,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
891.6,4/8/2026 11:27:30 AM,5094,101.7,0,1.082,0.04235,0.4731,1.458,0,0,0,100,16.28,0.003908,0.04441,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
892.0,4/8/2026 11:27:30 AM,5095,101.7,0,0.9391,0.04225,0.4751,1.467,0,0,0,100,16.28,0.002699,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
892.3,4/8/2026 11:27:30 AM,5095,101.7,0,1.098,0.04166,0.4759,1.477,0,0,0,100,16.28,0.002457,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
892.8,4/8/2026 11:27:31 AM,5096,101.7,0,1.576,0.04106,0.4778,1.48,0,0,0,100,16.28,0.00141,0,2.122E-314,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
