Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
64.7,9/29/2025 5:34:18 PM,346.5,26.55,0.08007,80.09,0.0487,0.645,1.997,0,0,0,100,18.48,0.2873,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
65.2,9/29/2025 5:34:19 PM,347,26.55,0.08015,79.87,0.04265,0.6456,1.994,0,0,0,100,18.48,0.2871,404.5,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
65.5,9/29/2025 5:34:19 PM,347.3,26.55,0.08,80.33,0.04801,0.6429,2.011,0,0,0,100,18.48,0.2864,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
65.9,9/29/2025 5:34:19 PM,347.7,26.55,0.08013,79.96,0.04255,0.6465,1.991,0,0,0,100,18.48,0.2857,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
66.2,9/29/2025 5:34:20 PM,348,26.55,0.08008,80.11,0.04562,0.6468,1.989,0,0,0,100,18.48,0.2836,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
67.3,9/29/2025 5:34:21 PM,348.3,26.55,0.07998,80.38,0.04453,0.6459,1.994,0,0,0,100,18.48,0.2858,404.4,-1,0,-1,0,-2,0,-1,0,3.625,4,4,[ OK ]
69.3,9/29/2025 5:34:23 PM,350.7,26.55,0,38.39,0.04245,0.5431,1.529,0,0,0,100,18.48,0.2846,404.1,0,0,-1,0,-2,0,-1,0,3.625,4,4,[ OK ]
70.0,9/29/2025 5:34:23 PM,351.7,26.55,0,24.73,0.03967,0.5359,1.508,0,0,0,100,18.48,0.2842,404.1,0,0,-1,0,-2,0,-1,0,3.625,4,4,[ OK ]
70.4,9/29/2025 5:34:24 PM,352.2,26.55,0,20.66,0.04037,0.534,1.5,0,0,0,100,18.48,0.2856,404.2,0,0,-1,0,-2,0,-1,0,3.625,4,4,[ OK ]
71.6,9/29/2025 5:34:25 PM,352.6,26.55,0,16.75,0.03699,0.5316,1.5,0,0,0,100,18.48,0.1594,404.6,0,0,-1,0,-2,0,-1,0,3,3,4,[ OK ]
73.0,9/29/2025 5:34:26 PM,354,26.55,0,8.72,0.04096,0.5284,1.486,0,0,0,100,18.48,0.2855,404.4,0,0,-1,0,-2,0,-1,0,3.211,3,4,[ OK ]
74.4,9/29/2025 5:34:28 PM,355.5,26.55,0,4.113,0.04255,0.5267,1.471,0,0,0,100,18.48,0.2829,404.4,0,0,-1,0,-2,0,-1,0,3.368,3,4,[ OK ]
75.8,9/29/2025 5:34:29 PM,356.8,26.55,0,3.954,0.04106,0.5261,1.461,0,0,0,100,18.48,0.2831,404.4,0,0,-1,0,-2,0,-1,0,3.579,3,4,[ OK ]
77.2,9/29/2025 5:34:31 PM,358.2,26.55,0.02603,47.62,0.04354,0.5806,1.723,0,0,0,100,18.48,0.285,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
78.2,9/29/2025 5:34:32 PM,359.6,26.55,0.04372,43.31,0.04086,0.6101,1.856,0,0,0,100,18.48,0.2839,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
78.8,9/29/2025 5:34:32 PM,360.5,26.55,0.05327,46.1,0.04414,0.6221,1.899,0,0,0,100,18.48,0.2825,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
79.2,9/29/2025 5:34:33 PM,361,26.55,0.05733,49.2,0.04473,0.6249,1.923,0,0,0,100,18.48,0.2809,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
79.7,9/29/2025 5:34:33 PM,361.5,26.55,0.06016,52.78,0.04463,0.6276,1.938,0,0,0,100,18.48,0.2811,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
80.2,9/29/2025 5:34:34 PM,362,26.55,0.06277,57.14,0.04404,0.631,1.946,0,0,0,100,18.48,0.2811,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
80.7,9/29/2025 5:34:34 PM,362.4,26.55,0.06518,59.16,0.04453,0.6339,1.949,0,0,0,100,18.48,0.2823,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
81.1,9/29/2025 5:34:34 PM,362.9,26.55,0.06747,61.68,0.04751,0.635,1.962,0,0,0,100,18.48,0.2802,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
81.6,9/29/2025 5:34:35 PM,363.3,26.55,0.06909,63.99,0.04136,0.6362,1.969,0,0,0,100,18.48,0.2807,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
82.0,9/29/2025 5:34:35 PM,363.8,26.55,0.07033,67.26,0.04473,0.6368,1.979,0,0,0,100,18.48,0.2818,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
82.5,9/29/2025 5:34:36 PM,364.2,26.55,0.07186,68.04,0.04662,0.6384,1.979,0,0,0,100,18.48,0.2842,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
82.9,9/29/2025 5:34:36 PM,364.7,26.55,0.07287,69.7,0.04483,0.6404,1.976,0,0,0,100,18.48,0.287,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
83.4,9/29/2025 5:34:37 PM,365.2,26.55,0.07394,71.08,0.04582,0.6414,1.978,0,0,0,100,18.48,0.2852,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
83.9,9/29/2025 5:34:37 PM,365.6,26.55,0.07472,72.17,0.04602,0.6401,1.992,0,0,0,100,18.48,0.2847,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
84.3,9/29/2025 5:34:38 PM,366.1,26.55,0.07537,73.46,0.04156,0.6414,1.99,0,0,0,100,18.48,0.2873,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
84.8,9/29/2025 5:34:38 PM,366.5,26.55,0.07595,74.3,0.04662,0.6421,1.991,0,0,0,100,18.48,0.2862,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
85.2,9/29/2025 5:34:39 PM,367,26.55,0.07634,75.72,0.04562,0.6415,1.998,0,0,0,100,18.48,0.2857,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
85.7,9/29/2025 5:34:39 PM,367.5,26.55,0.07701,75.66,0.04295,0.643,1.993,0,0,0,100,18.48,0.2878,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
86.1,9/29/2025 5:34:40 PM,367.9,26.55,0.07703,77.54,0.04711,0.6424,2,0,0,0,100,18.48,0.2866,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
86.5,9/29/2025 5:34:40 PM,368.3,26.55,0.07758,76.89,0.04424,0.644,1.992,0,0,0,100,18.48,0.2859,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
87.0,9/29/2025 5:34:40 PM,368.7,26.55,0.07801,76.95,0.04553,0.6448,1.989,0,0,0,100,18.48,0.2858,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
87.4,9/29/2025 5:34:41 PM,369.2,26.55,0.07824,77.57,0.04731,0.6428,2.003,0,0,0,100,18.48,0.2859,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
87.9,9/29/2025 5:34:41 PM,369.6,26.55,0.07872,77.08,0.04414,0.6441,1.997,0,0,0,100,18.48,0.2859,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
88.3,9/29/2025 5:34:42 PM,370.1,26.55,0.0787,78.13,0.04602,0.6453,1.992,0,0,0,100,18.48,0.2862,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
88.8,9/29/2025 5:34:42 PM,370.5,26.55,0.07883,78.51,0.04711,0.6447,1.997,0,0,0,100,18.48,0.2855,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
89.2,9/29/2025 5:34:43 PM,371,26.55,0.07927,77.78,0.04463,0.6449,1.997,0,0,0,100,18.48,0.2863,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
89.7,9/29/2025 5:34:43 PM,371.5,26.55,0.07915,78.78,0.04513,0.6454,1.995,0,0,0,100,18.48,0.2848,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
90.2,9/29/2025 5:34:44 PM,372,26.55,0.07931,78.83,0.04265,0.645,1.997,0,0,0,100,18.48,0.2871,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
90.7,9/29/2025 5:34:44 PM,372.4,26.55,0.07943,78.93,0.04513,0.6447,1.999,0,0,0,100,18.48,0.2861,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
91.1,9/29/2025 5:34:44 PM,372.9,26.55,0.07999,77.67,0.04592,0.6429,2.011,0,0,0,100,18.48,0.2861,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
91.5,9/29/2025 5:34:45 PM,373.3,26.55,0.07949,79.47,0.04235,0.6449,2,0,0,0,100,18.48,0.2856,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
91.9,9/29/2025 5:34:45 PM,373.6,26.55,0.07953,79.53,0.04662,0.6451,2,0,0,0,100,18.48,0.2853,404.5,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
92.3,9/29/2025 5:34:46 PM,374.1,26.55,0.0797,79.31,0.04622,0.6459,1.995,0,0,0,100,18.48,0.2886,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
92.8,9/29/2025 5:34:46 PM,374.5,26.55,0.07968,79.58,0.04513,0.6455,1.997,0,0,0,100,18.48,0.2869,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
93.2,9/29/2025 5:34:47 PM,375,26.55,0.07985,79.18,0.04493,0.647,1.991,0,0,0,100,18.48,0.2876,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
93.7,9/29/2025 5:34:47 PM,375.5,26.55,0.07984,79.36,0.04582,0.6476,1.986,0,0,0,100,18.48,0.2874,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
94.2,9/29/2025 5:34:48 PM,376,26.55,0.07981,79.55,0.04533,0.6452,1.999,0,0,0,100,18.48,0.2867,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
94.7,9/29/2025 5:34:48 PM,376.4,26.55,0.07972,79.88,0.04473,0.6463,1.995,0,0,0,100,18.48,0.288,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
95.1,9/29/2025 5:34:48 PM,376.9,26.55,0.07995,79.34,0.04582,0.6456,1.999,0,0,0,100,18.48,0.2884,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
95.5,9/29/2025 5:34:49 PM,377.3,26.55,0.07991,79.57,0.04265,0.6462,1.996,0,0,0,100,18.48,0.2879,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
96.0,9/29/2025 5:34:49 PM,377.8,26.55,0.08,79.33,0.04572,0.6467,1.994,0,0,0,100,18.48,0.2887,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
96.5,9/29/2025 5:34:50 PM,378.3,26.55,0.07991,79.74,0.04424,0.6455,2.002,0,0,0,100,18.48,0.2876,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
97.0,9/29/2025 5:34:50 PM,378.7,26.55,0.07988,79.96,0.04592,0.6464,1.998,0,0,0,100,18.48,0.2874,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
97.4,9/29/2025 5:34:51 PM,379.2,26.55,0.07989,80.01,0.04662,0.6458,2.003,0,0,0,100,18.48,0.2869,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
97.9,9/29/2025 5:34:51 PM,379.6,26.55,0.07991,80.08,0.04523,0.6472,1.995,0,0,0,100,18.48,0.2874,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
98.3,9/29/2025 5:34:52 PM,380.1,26.55,0.07993,80.08,0.0486,0.6444,2.011,0,0,0,100,18.48,0.2867,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
98.8,9/29/2025 5:34:52 PM,380.5,26.55,0.07998,80,0.04672,0.6463,2.001,0,0,0,100,18.48,0.2897,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
99.2,9/29/2025 5:34:53 PM,381,26.55,0.08004,79.84,0.04572,0.6471,1.995,0,0,0,100,18.48,0.2882,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
99.7,9/29/2025 5:34:53 PM,381.5,26.55,0.08046,78.91,0.04543,0.6461,2,0,0,0,100,18.48,0.2867,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
100.2,9/29/2025 5:34:54 PM,381.9,26.55,0.08053,79.07,0.04721,0.6472,1.994,0,0,0,100,18.48,0.2879,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
100.6,9/29/2025 5:34:54 PM,382.4,26.55,0.08048,79.69,0.04533,0.6463,2,0,0,0,100,18.48,0.2868,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
101.8,9/29/2025 5:34:55 PM,382.8,26.55,0.08131,77.53,0.1254,0.5898,1.736,0,0,0,100,18.48,0.2848,404.4,-1,0,-1,0,0.5,0,0,0,4,4,-1,[ OK ]
103.5,9/29/2025 5:34:57 PM,385.3,26.55,0.08059,80.59,0.04473,0.5461,1.553,0,0,0,100,18.48,0.2884,404.1,-1,0,-1,0,0.7459,0,0,0,4,4,-1,[ OK ]
104.3,9/29/2025 5:34:58 PM,386.1,26.55,0.0805,80.33,0.04453,0.5412,1.518,0,0,0,100,18.48,0.2895,404.4,-1,0,-1,0,0.83,0,0,0,4,4,-1,[ OK ]
104.7,9/29/2025 5:34:58 PM,386.5,26.55,0.08048,80.27,0.04533,0.5383,1.511,0,0,0,100,18.48,0.2897,404.1,-1,0,-1,0,0.8721,0,0,0,4,4,-1,[ OK ]
105.1,9/29/2025 5:34:59 PM,386.9,26.55,0.08023,80.76,0.04582,0.5363,1.503,0,0,0,100,18.48,0.2908,404,-1,0,-1,0,0.9144,0,0,0,4,4,-1,[ OK ]
105.6,9/29/2025 5:34:59 PM,387.4,26.57,0.08029,80.47,0.04424,0.5348,1.495,0,0,0,100,18.48,0.2899,404.2,-1,0,-1,0,0.9564,0,0,0,4,4,-1,[ OK ]
106.7,9/29/2025 5:35:00 PM,387.8,26.57,0.08034,80.17,0.04662,0.5323,1.495,0,0,0,100,18.48,0.2906,404.2,-1,0,-1,0,0.9987,0,0,0,4,4,-1,[ OK ]
107.8,9/29/2025 5:35:01 PM,389.1,26.57,0,61.6,0.04076,0.5275,1.482,0,0,0,100,18.48,0.2896,404,0,0,-1,0,1,0,-1,0,3.625,4,2,[ OK ]
108.5,9/29/2025 5:35:02 PM,390.2,26.57,0,40.81,0.04156,0.5268,1.477,0,0,0,100,18.48,0.2874,404.4,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
108.9,9/29/2025 5:35:02 PM,390.7,26.57,0,32.66,0.04404,0.5282,1.464,0,0,0,100,18.48,0.2898,404,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
109.3,9/29/2025 5:35:03 PM,391.1,26.57,0,25.91,0.04453,0.5261,1.471,0,0,0,100,18.48,0.2871,404.3,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
109.7,9/29/2025 5:35:03 PM,391.5,26.57,0,22.13,0.04106,0.5271,1.462,0,0,0,100,18.48,0.2887,404.3,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
110.8,9/29/2025 5:35:04 PM,391.8,26.57,0,19.19,0.04017,0.5256,1.468,0,0,0,100,18.48,0.1129,322.1,0,0,-1,0,-2,0,-1,0.5,3,3,2,[ OK ]
112.2,9/29/2025 5:35:06 PM,393.3,26.57,0,10.09,0.04344,0,0.01088,0,0,0,100,18.48,0.001611,0,0,0,-1,0,-2,0,-1,1,2,2,4,[ OK ]
113.6,9/29/2025 5:35:07 PM,394.6,26.57,0,5.627,0.04027,0.3617,0.6896,0,0,0,100,18.48,0.001652,0,0,0,-1,0,-2,0,-1,1,3,3,4,[ OK ]
115.0,9/29/2025 5:35:08 PM,396.1,26.57,0,3.842,0.04195,0.4424,1.091,0,0,0,100,18.48,0.001249,0,0,0,-1,0,-2,0,-1,1,3.105,3,4,[ OK ]
116.5,9/29/2025 5:35:10 PM,397.4,26.57,0,3.156,0.03769,0.4816,1.271,0,0,0,100,18.48,0.2866,404,0,0,-1,0,-2,0,-1,0,3.316,3,4,[ OK ]
117.9,9/29/2025 5:35:11 PM,398.9,26.57,0,2.694,0.03947,0.5021,1.366,0,0,0,100,18.48,0.2867,404.4,0,0,-1,0,-2,0,-1,0,3.579,3,4,[ OK ]
119.3,9/29/2025 5:35:13 PM,400.3,26.57,0.02601,48.97,0.04324,0.5111,1.411,0,0,0,100,18.48,0.2875,404.1,-1,0,-1,0,-2,0,0,0,3.737,3,4,[ OK ]
120.5,9/29/2025 5:35:14 PM,401.9,26.57,0.04603,43.19,0.04731,0.6122,1.886,0,0,0,100,18.48,0.2857,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
121.3,9/29/2025 5:35:15 PM,403,26.57,0.05661,48.97,0.04424,0.6233,1.923,0,0,0,100,18.48,0.2862,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
121.7,9/29/2025 5:35:15 PM,403.5,26.57,0.0602,52.27,0.04632,0.6253,1.942,0,0,0,100,18.48,0.2875,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
122.2,9/29/2025 5:35:16 PM,404,26.57,0.06319,55.62,0.04572,0.6266,1.959,0,0,0,100,18.48,0.2866,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
122.7,9/29/2025 5:35:16 PM,404.4,26.57,0.06522,58.94,0.04285,0.6294,1.962,0,0,0,100,18.48,0.2871,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
123.1,9/29/2025 5:35:16 PM,404.9,26.57,0.06744,61.73,0.04493,0.6305,1.972,0,0,0,100,18.48,0.2878,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
123.5,9/29/2025 5:35:17 PM,405.3,26.57,0.06907,64.01,0.04493,0.632,1.977,0,0,0,100,18.48,0.2861,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
124.0,9/29/2025 5:35:17 PM,405.8,26.57,0.07102,64.25,0.04503,0.6348,1.971,0,0,0,100,18.48,0.2879,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
124.5,9/29/2025 5:35:18 PM,406.3,26.57,0.0718,68.07,0.04543,0.635,1.98,0,0,0,100,18.48,0.2868,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
124.9,9/29/2025 5:35:18 PM,406.7,26.57,0.07275,69.87,0.04493,0.6359,1.982,0,0,0,100,18.48,0.2873,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
125.4,9/29/2025 5:35:19 PM,407.2,26.57,0.07392,70.94,0.04662,0.636,1.99,0,0,0,100,18.48,0.2882,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
125.9,9/29/2025 5:35:19 PM,407.6,26.57,0.07466,72.17,0.04295,0.6378,1.985,0,0,0,100,18.48,0.2851,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
126.3,9/29/2025 5:35:20 PM,408.1,26.57,0.07517,73.84,0.04592,0.6391,1.982,0,0,0,100,18.48,0.2872,404.5,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
126.8,9/29/2025 5:35:20 PM,408.5,26.57,0.07604,73.86,0.04424,0.6383,1.99,0,0,0,100,18.48,0.2842,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
127.1,9/29/2025 5:35:20 PM,408.9,26.57,0.07656,74.4,0.04523,0.6385,1.992,0,0,0,100,18.48,0.2842,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
127.4,9/29/2025 5:35:21 PM,409.2,26.57,0.07671,75.5,0.04543,0.639,1.992,0,0,0,100,18.48,0.2844,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
127.9,9/29/2025 5:35:21 PM,409.7,26.57,0.07721,75.87,0.0483,0.6404,1.988,0,0,0,100,18.48,0.2853,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
128.3,9/29/2025 5:35:22 PM,410,26.57,0.07749,76.43,0.04285,0.6402,1.991,0,0,0,100,18.48,0.2857,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
128.6,9/29/2025 5:35:22 PM,410.4,26.57,0.07791,76.23,0.04275,0.6412,1.988,0,0,0,100,18.48,0.285,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
129.0,9/29/2025 5:35:22 PM,410.7,26.57,0.07818,76.38,0.04523,0.6407,1.992,0,0,0,100,18.48,0.2839,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
129.3,9/29/2025 5:35:23 PM,411.1,26.57,0.07816,77.41,0.04562,0.6416,1.989,0,0,0,100,18.48,0.2847,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
129.6,9/29/2025 5:35:23 PM,411.4,26.57,0.07829,77.76,0.04493,0.6419,1.988,0,0,0,100,18.48,0.2853,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
130.1,9/29/2025 5:35:23 PM,411.8,26.57,0.07848,78.16,0.04374,0.641,1.995,0,0,0,100,18.48,0.2839,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
130.5,9/29/2025 5:35:24 PM,412.3,26.57,0.07882,78.1,0.04513,0.6416,1.994,0,0,0,100,18.48,0.285,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
131.0,9/29/2025 5:35:24 PM,412.7,26.57,0.07895,78.35,0.04562,0.6423,1.992,0,0,0,100,18.48,0.2847,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
131.3,9/29/2025 5:35:25 PM,413.1,26.57,0.079,78.75,0.04414,0.6431,1.988,0,0,0,100,18.48,0.2849,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
131.6,9/29/2025 5:35:25 PM,413.4,26.57,0.07869,80.08,0.04434,0.6414,1.998,0,0,0,100,18.48,0.2861,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
132.1,9/29/2025 5:35:25 PM,413.9,26.57,0.07925,78.85,0.049,0.6432,1.989,0,0,0,100,18.48,0.2852,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
132.4,9/29/2025 5:35:26 PM,414.2,26.57,0.07931,79.06,0.04781,0.6427,1.994,0,0,0,100,18.48,0.285,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
132.8,9/29/2025 5:35:26 PM,414.6,26.57,0.07936,79.21,0.04731,0.6419,1.999,0,0,0,100,18.48,0.2856,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
133.1,9/29/2025 5:35:27 PM,414.9,26.57,0.07933,79.57,0.04543,0.6419,2.001,0,0,0,100,18.48,0.2842,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
133.6,9/29/2025 5:35:27 PM,415.4,26.57,0.07953,79.23,0.04533,0.642,2.003,0,0,0,100,18.48,0.2867,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
134.0,9/29/2025 5:35:27 PM,415.7,26.57,0.07963,79.17,0.04434,0.6431,1.998,0,0,0,100,18.48,0.2871,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
134.3,9/29/2025 5:35:28 PM,416.1,26.57,0.07954,79.61,0.04582,0.6439,1.995,0,0,0,100,18.48,0.2872,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
134.6,9/29/2025 5:35:28 PM,416.4,26.57,0.07956,79.76,0.04592,0.6425,2.004,0,0,0,100,18.48,0.2884,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
135.1,9/29/2025 5:35:28 PM,416.8,26.57,0.07971,79.5,0.04572,0.6443,1.994,0,0,0,100,18.48,0.2873,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
135.4,9/29/2025 5:35:29 PM,417.2,26.57,0.07991,78.99,0.04483,0.6446,1.993,0,0,0,100,18.48,0.2874,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
135.8,9/29/2025 5:35:29 PM,417.5,26.57,0.07992,79.07,0.04285,0.6436,1.999,0,0,0,100,18.48,0.2879,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
136.1,9/29/2025 5:35:29 PM,417.9,26.57,0.0798,79.58,0.04652,0.6445,1.996,0,0,0,100,18.48,0.2894,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
136.5,9/29/2025 5:35:30 PM,418.3,26.57,0.08004,78.94,0.04533,0.6444,1.998,0,0,0,100,18.48,0.2896,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
137.0,9/29/2025 5:35:30 PM,418.8,26.57,0.07958,80.47,0.04473,0.6444,1.998,0,0,0,100,18.48,0.2894,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
137.3,9/29/2025 5:35:31 PM,419.1,26.57,0.07989,79.57,0.04463,0.6444,1.999,0,0,0,100,18.48,0.2908,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
137.8,9/29/2025 5:35:31 PM,419.6,26.57,0.07986,79.73,0.0481,0.6444,1.999,0,0,0,100,18.48,0.291,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
138.2,9/29/2025 5:35:32 PM,420,26.57,0.0797,80.22,0.04106,0.6461,1.99,0,0,0,100,18.48,0.2906,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
138.6,9/29/2025 5:35:32 PM,420.4,26.57,0.07988,79.74,0.0484,0.6459,1.991,0,0,0,100,18.48,0.2901,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
139.1,9/29/2025 5:35:32 PM,420.8,26.57,0.07995,79.68,0.04305,0.6452,1.996,0,0,0,100,18.48,0.2915,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
139.5,9/29/2025 5:35:33 PM,421.3,26.57,0.07991,79.87,0.04602,0.6449,2,0,0,0,100,18.48,0.2922,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
