Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Pulsing Rep_Rate,Pulsing Duty_Cycle,Pulsing Ext_Trig_Select,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
15.7,4/22/2026 1:13:18 PM,4947,110.5,0.04597,46.37,0.04324,0.7068,2.63,0,0,0,100,16.28,0.2061,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
16.8,4/22/2026 1:13:19 PM,4948,110.5,0.04626,48.9,0.04662,0.7204,2.665,0,0,0,100,16.28,0.2068,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
17.9,4/22/2026 1:13:20 PM,4949,110.5,0.04679,48.9,0.04751,0.7296,2.689,0,0,0,100,16.28,0.2075,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
18.9,4/22/2026 1:13:21 PM,4950,110.5,0.04714,48.9,0.04662,0.7373,2.707,0,0,0,100,16.28,0.2042,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
19.9,4/22/2026 1:13:22 PM,4951,110.5,0.04749,48.93,0.04652,0.7423,2.733,0,0,0,100,16.28,0.2078,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
20.8,4/22/2026 1:13:23 PM,4952,110.5,0.04763,49.15,0.04612,0.7487,2.724,0,0,0,100,16.28,0.2078,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
21.6,4/22/2026 1:13:24 PM,4953,110.5,0.04788,48.95,0.04949,0.7531,2.733,0,0,0,100,16.28,0.2075,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
22.5,4/22/2026 1:13:25 PM,4954,110.5,0.04794,49.36,0.04334,0.7572,2.74,0,0,0,100,16.28,0.2071,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
23.4,4/22/2026 1:13:26 PM,4955,110.5,0.04793,49.66,0.04731,0.7617,2.741,0,0,0,100,16.28,0.209,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
24.2,4/22/2026 1:13:27 PM,4955,110.5,0.04802,49.55,0.0493,0.7651,2.752,0,0,0,100,16.28,0.2064,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
25.1,4/22/2026 1:13:27 PM,4956,110.5,0.04801,49.79,0.0492,0.769,2.746,0,0,0,100,16.28,0.2052,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
25.9,4/22/2026 1:13:28 PM,4957,110.5,0.04791,50.27,0.04731,0.7728,2.747,0,0,0,100,16.28,0.2087,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
26.8,4/22/2026 1:13:29 PM,4958,110.5,0.04807,49.85,0.04741,0.7763,2.749,0,0,0,100,16.28,0.2062,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
27.8,4/22/2026 1:13:30 PM,4959,110.5,0.04813,49.92,0.04691,0.7796,2.759,0,0,0,100,16.28,0.2085,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
28.8,4/22/2026 1:13:31 PM,4960,110.5,0.04808,50.2,0.04751,0.7841,2.754,0,0,0,100,16.28,0.2059,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
29.7,4/22/2026 1:13:32 PM,4961,110.5,0.04807,50.3,0.05039,0.7868,2.76,0,0,0,100,16.28,0.2075,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
30.7,4/22/2026 1:13:33 PM,4962,110.5,0.04808,50.36,0.04781,0.7906,2.759,0,0,0,100,16.28,0.2058,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
31.6,4/22/2026 1:13:34 PM,4963,110.5,0.04823,49.9,0.04672,0.794,2.762,0,0,0,100,16.28,0.2056,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
32.3,4/22/2026 1:13:35 PM,4964,110.5,0.04817,50.16,0.04612,0.7971,2.758,0,0,0,100,16.28,0.2069,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
33.1,4/22/2026 1:13:35 PM,4964,110.5,0.04809,50.38,0.04682,0.7992,2.759,0,0,0,100,16.28,0.2052,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
34.4,4/22/2026 1:13:37 PM,4965,110.5,0.04927,46.85,0.2435,0.7129,2.363,0,0,0,100,16.28,0.275,404.3,200,1,0,-0.1041,1,1,1,-1,1,1,1,3.947,3,4,[ OK ]
36.1,4/22/2026 1:13:38 PM,4967,110.5,0.0608,32.84,0.3186,0.637,2.011,0,0,0,100,16.28,0.2956,404.4,200,1,0,0.08981,1,1,1,1,1,1,1,4,4,-1,[ OK ]
38.7,4/22/2026 1:13:41 PM,4970,110.5,0.09235,32.6,0.5047,0.5789,1.733,0,0,0,100,16.28,0.3432,404.4,200,1,0,0.3282,1,1,1,1,1,1,1,4,4,-1,[ OK ]
40.8,4/22/2026 1:13:43 PM,4971,110.5,0.1277,57.06,0.2807,0.5569,1.661,0,0,0,100,16.28,0.2729,404.2,200,1,0,0.2253,1,1,1,1,1,1,1,4,4,-1,[ OK ]
42.4,4/22/2026 1:13:45 PM,4974,110.5,0.1558,74.35,0.8736,0.5452,1.598,0,0,0,100,16.28,0.4099,404.4,200,1,0,0.7139,1,1,1,1,1,1,1,4,4,-1,[ OK ]
43.2,4/22/2026 1:13:46 PM,4974,110.5,0.1559,101.7,0.05693,0.5427,1.577,2,2.391,0.3362,100,16.28,0.2081,404.1,200,1,0,-1,1,0,1,2.101,1,1,1,4,4,-1,[ OK ]
44.1,4/22/2026 1:13:46 PM,4975,110.5,0.1518,121,0.05564,0.5392,1.575,2,0,0.2868,100,16.28,0.2095,404.2,200,1,0,-1,1,0,1,2.274,1,1,1,4,4,-1,[ OK ]
44.9,4/22/2026 1:13:47 PM,4976,110.5,0.1486,127.6,0.06001,0.5379,1.56,2,0,0.2495,100,16.28,0.2098,404,200,1,0,-1,1,0,1,2.425,1,1,1,4,4,-1,[ OK ]
45.5,4/22/2026 1:13:48 PM,4977,110.5,0.1459,130.4,0.05723,0.5361,1.56,2,0,0.2212,100,16.28,0.2111,404.1,200,1,0,-1,1,0,1,2.555,1,1,1,4,4,-1,[ OK ]
46.2,4/22/2026 1:13:48 PM,4977,110.5,0.1439,130.4,0.05306,0.535,1.554,2,0,0.1959,100,16.28,0.21,404.4,200,1,0,-1,1,0,1,2.686,1,1,1,4,4,-1,[ OK ]
46.9,4/22/2026 1:13:49 PM,4978,110.5,0.1414,130.6,0.05644,0.5337,1.552,2,0,0.1697,100,16.28,0.2104,404,200,1,0,-1,1,0,1,2.837,1,1,1,4,4,-1,[ OK ]
47.7,4/22/2026 1:13:50 PM,4979,110.5,0.1396,129.1,0.05525,0.5329,1.547,2,0,0.1469,100,16.28,0.209,404.3,200,1,0,-1,1,0,1,2.988,1,1,1,4,4,-1,[ OK ]
48.9,4/22/2026 1:13:51 PM,4979,110.5,0.138,128.8,0.05525,0.5325,1.54,2,0,0.1299,100,16.28,0.2119,404.1,200,1,0,-1,1,0,1,3,1,1,1,3.875,4,2,[ OK ]
50.5,4/22/2026 1:13:53 PM,4981,110.5,0,78.7,0.04265,0.5304,1.54,2,0,0.09213,100,16.28,0.207,404,200,1,0,0,1,0,1,-1,1,0,1,3.625,4,2,[ OK ]
52.0,4/22/2026 1:13:54 PM,4983,110.5,0,33.17,0.04146,0.5301,1.531,2,0,0.06642,100,16.28,0.2068,404,200,1,0,0,1,0,1,-1,1,0,1,3.625,4,2,[ OK ]
52.8,4/22/2026 1:13:55 PM,4984,110.5,0,16.3,0.04275,0.5291,1.535,2,0,0.05232,100,16.28,0.2056,404.2,200,1,0,0,1,0,1,-1,1,0,1,3.625,4,2,[ OK ]
54.3,4/22/2026 1:13:57 PM,4985,110.5,0,9.041,0.04225,0.5285,1.537,2,0,0.04428,100,16.28,0.2056,404.2,200,0,0,0,1,0,1,-1,1,0,1,3.125,4,2,[ OK ]
56.0,4/22/2026 1:13:58 PM,4987,110.5,0,4.059,0.03828,0.5276,1.533,2,0,0.03087,100,16.28,0.003344,3.813,200,0,0,0,1,0,1,-1,1,0,2.818,3,3,2,[ OK ]
57.7,4/22/2026 1:14:00 PM,4988,110.5,0,2.308,0.04156,0,0.01138,2,0,0.02204,100,16.28,0.00282,0.05076,200,0,0,0,1,0,1,-1,1,0,3,2,2,4,[ OK ]
59.2,4/22/2026 1:14:02 PM,4990,110.5,0,2.197,0.04176,0,0.01007,2,0,0.0161,100,16.28,0.002699,0,200,0,0,0,1,0,1,-1,1,0,4,2.5,2,4,[ OK ]
60.7,4/22/2026 1:14:03 PM,4991,110.5,0,2.165,0.04186,0.2247,0.05751,2,0,0.01179,100,16.28,0.002417,0.1269,200,0,0,0,1,0,1,-1,1,0,4,3,3,4,[ OK ]
62.2,4/22/2026 1:14:04 PM,4993,110.5,0,1.528,0.04195,0.3329,0.5963,2,0,0.008901,100,16.28,0.00286,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,4,[ OK ]
63.5,4/22/2026 1:14:06 PM,4994,110.5,0,1.799,0.03898,0.3974,0.9159,2,0,0.006876,100,16.28,0.002578,0.02538,200,0,0,0,1,0,1,-1,1,0,4,3.105,3,4,[ OK ]
64.9,4/22/2026 1:14:07 PM,4995,110.5,0,1.831,0.04305,0.4408,1.137,2,0,0.005253,100,16.28,0.2055,404.4,200,0,0,0,1,0,1,-1,1,0,1,3.211,3,4,[ OK ]
66.3,4/22/2026 1:14:09 PM,4997,110.5,0,1.273,0.04255,0.4695,1.268,2,0,0.004024,100,16.28,0.205,404.4,200,1,0,0,1,0,1,-1,1,0,1,3.368,3,4,[ OK ]
67.7,4/22/2026 1:14:10 PM,4998,110.5,0,1.019,0.03957,0.4881,1.365,2,0,0.003044,100,16.28,0.2055,404.4,200,1,0,0,1,0,1,-1,1,0,1,3.526,3,4,[ OK ]
69.1,4/22/2026 1:14:11 PM,5000,110.5,0.02651,14.29,0.04731,0.5005,1.424,2,0,0.002265,100,16.28,0.2051,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.632,3,4,[ OK ]
70.5,4/22/2026 1:14:13 PM,5001,110.5,0.03392,26.36,0.04612,0.5924,1.87,2,0,0.001738,100,16.28,0.2064,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
71.7,4/22/2026 1:14:14 PM,5002,110.5,0.03929,34.43,0.04592,0.6638,2.217,2,0,0.001295,100,16.28,0.2066,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
72.3,4/22/2026 1:14:15 PM,5003,110.5,0.04144,39.67,0.04701,0.6978,2.372,2,0,0.001062,100,16.28,0.2077,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
73.1,4/22/2026 1:14:15 PM,5004,110.5,0.04283,41.83,0.04642,0.7169,2.449,2,0,0.0009207,100,16.28,0.2087,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
73.6,4/22/2026 1:14:16 PM,5005,110.5,0.04371,42.95,0.04582,0.7283,2.501,2,0,0.0008305,100,16.28,0.2075,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
74.1,4/22/2026 1:14:16 PM,5005,110.5,0.04447,43.34,0.04761,0.7369,2.536,2,0,0.0007596,100,16.28,0.2056,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
74.6,4/22/2026 1:14:17 PM,5006,110.5,0.04487,44.94,0.04572,0.7461,2.57,2,0,0.0006845,100,16.28,0.2067,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
75.2,4/22/2026 1:14:18 PM,5006,110.5,0.04532,45.99,0.05009,0.7535,2.608,2,0,0.000613,100,16.28,0.2077,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
75.7,4/22/2026 1:14:18 PM,5007,110.5,0.04539,47.75,0.04404,0.76,2.634,2,0,0.0005519,100,16.28,0.2066,404.2,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
76.3,4/22/2026 1:14:19 PM,5007,110.5,0.04601,47.23,0.0482,0.7655,2.65,2,0,0.0005041,100,16.28,0.2072,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
76.8,4/22/2026 1:14:19 PM,5008,110.5,0.04651,47.12,0.04424,0.7721,2.669,2,0,0.0004439,100,16.28,0.2058,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
77.6,4/22/2026 1:14:20 PM,5009,110.5,0.04628,48.9,0.04652,0.7774,2.688,2,0,0.0003904,100,16.28,0.2052,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
78.2,4/22/2026 1:14:21 PM,5009,110.5,0.04654,48.9,0.04394,0.7828,2.697,2,0,0.0003435,100,16.28,0.2063,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
78.8,4/22/2026 1:14:21 PM,5010,110.5,0.04681,48.91,0.04751,0.7867,2.714,2,0,0.0003022,100,16.28,0.2063,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
79.4,4/22/2026 1:14:22 PM,5011,110.5,0.04699,48.9,0.04781,0.7903,2.72,2,0,0.0002711,100,16.28,0.2088,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
80.8,4/22/2026 1:14:23 PM,5011,110.5,0.04719,48.9,0.2395,0.7946,2.726,2,0,0.0002323,100,16.28,0.2684,404,200,1,0,-0.1209,1,1,1,-1,1,1,1,3.947,3,4,[ OK ]
82.2,4/22/2026 1:14:24 PM,5013,110.5,0.05715,34.62,0.2999,0.6445,2.042,2,0,0.0001673,100,16.28,0.2925,404.2,200,1,0,0.02277,1,1,1,1,1,1,1,4,4,-1,[ OK ]
84.3,4/22/2026 1:14:27 PM,5015,110.5,0.07762,32.6,0.4253,0.5871,1.787,2,0,9.821E-05,100,16.28,0.3242,404.1,200,1,0,0.2418,1,1,1,1,1,1,1,4,4,-1,[ OK ]
85.2,4/22/2026 1:14:27 PM,5016,110.5,0.09578,33.06,0.5367,0.5735,1.711,2,0,8.071E-05,100,16.28,0.3526,404.4,200,1,0,0.352,1,1,1,1,1,1,1,4,4,-1,[ OK ]
85.7,4/22/2026 1:14:28 PM,5017,110.5,0.108,33.38,0.6051,0.5667,1.693,2,0,7.319E-05,100,16.28,0.2208,404.2,200,1,0,0.6293,1,1,1,1,1,1,1,4,4,-1,[ OK ]
86.1,4/22/2026 1:14:28 PM,5017,110.5,0.1126,46.51,0.3341,0.5615,1.671,2,0,6.634E-05,100,16.28,0.2131,404.1,200,1,0,0.8541,1,1,1,1,1,1,1,4,4,-1,[ OK ]
87.2,4/22/2026 1:14:29 PM,5018,110.5,0.125,57.05,0.3497,0.5576,1.643,2,0,5.976E-05,100,16.28,0.5404,404,200,1,0,-0.9256,1,1,1,1,1,1,1,4,4,-1,[ OK ]
87.7,4/22/2026 1:14:30 PM,5019,110.5,0.1386,67.97,1.052,0.5502,1.618,2,0,4.899E-05,100,16.28,0.2861,404.1,200,1,0,0.7345,1,1,1,1,1,1,1,4,4,-1,[ OK ]
88.2,4/22/2026 1:14:30 PM,5019,110.5,0.1454,68.75,0.9002,0.5482,1.604,2,0,4.507E-05,100,16.28,0.3104,404.3,200,1,0,-0.7711,1,1,1,1,1,1,1,4,4,-1,[ OK ]
88.7,4/22/2026 1:14:31 PM,5020,110.5,0.152,73.35,1.147,0.546,1.589,2,0,4.064E-05,100,16.28,0.456,404.4,200,1,0,0.6047,1,0,1,2,1,1,1,4,4,-1,[ OK ]
89.2,4/22/2026 1:14:31 PM,5020,110.5,0.1562,78.79,0.8875,0.5437,1.587,2,0,3.734E-05,100,16.28,0.417,404.1,200,1,0,0.5835,1,1,1,1,1,1,1,4,4,-1,[ OK ]
89.8,4/22/2026 1:14:32 PM,5021,110.5,0.1638,79.25,0.9418,0.542,1.571,2,0,3.294E-05,100,16.28,0.4486,404.2,200,1,0,0.5282,1,1,1,1,1,1,1,4,4,-1,[ OK ]
90.3,4/22/2026 1:14:33 PM,5022,110.5,0.1722,75.13,0.9881,0.54,1.57,2,0,2.967E-05,100,16.28,0.4498,404.3,200,1,0,0.5466,1,1,1,1,1,1,1,4,4,-1,[ OK ]
90.9,4/22/2026 1:14:33 PM,5022,110.5,0.1798,74.48,1.013,0.5386,1.563,2,0,2.67E-05,100,16.28,0.4577,404.3,200,1,0,0.559,1,1,1,1,1,1,1,4,4,-1,[ OK ]
91.5,4/22/2026 1:14:34 PM,5023,110.5,0.1879,76.33,1.081,0.5368,1.562,2,0,2.353E-05,100,16.28,0.465,404.2,200,1,0,0.5716,1,1,1,1,1,1,1,4,4,-1,[ OK ]
92.1,4/22/2026 1:14:34 PM,5023,110.5,0.1938,79.46,1.117,0.536,1.554,2,0,2.117E-05,100,16.28,0.4709,404.3,200,1,0,0.5773,1,1,1,1,1,1,1,4,4,-1,[ OK ]
92.7,4/22/2026 1:14:35 PM,5024,110.5,0.1999,83.69,1.062,0.5351,1.548,2,0,1.864E-05,100,16.28,0.4734,404.1,200,1,0,0.5856,1,1,1,1,1,1,1,4,4,-1,[ OK ]
93.4,4/22/2026 1:14:36 PM,5025,110.5,0.2043,90.41,1.165,0.5339,1.547,2,0,1.641E-05,100,16.28,0.4727,404,200,1,0,0.5936,1,1,1,1,1,1,1,4,4,-1,[ OK ]
94.0,4/22/2026 1:14:36 PM,5025,110.5,0.2083,95.11,1.166,0.5334,1.54,2,0,1.445E-05,100,16.28,0.4676,404.2,200,1,0,0.598,1,1,1,1,1,1,1,4,4,-1,[ OK ]
94.6,4/22/2026 1:14:37 PM,5026,110.5,0.2101,100.7,1.209,0.5326,1.54,2,0,1.299E-05,100,16.28,0.4606,404,200,1,0,0.6007,1,1,1,1,1,1,1,4,4,-1,[ OK ]
95.9,4/22/2026 1:14:38 PM,5026,110.5,0.2118,105.9,1.194,0.5312,1.547,2,0,1.139E-05,100,16.28,0.4677,404,200,1,0,0.607,1,1,1,-1,1,1,1,3.875,4,2,[ OK ]
97.2,4/22/2026 1:14:40 PM,5028,110.5,0,98.86,0.04513,0.5307,1.534,2,0,8.582E-06,100,16.28,0.2049,404.1,200,1,0,0,1,0,1,-1,1,0,1,3.625,4,2,[ OK ]
98.0,4/22/2026 1:14:40 PM,5029,110.5,0,54.36,0.04314,0.5297,1.537,2,0,6.477E-06,100,16.28,0.2048,404.3,200,1,0,0,1,0,1,-1,1,0,1,3.625,4,2,[ OK ]
98.6,4/22/2026 1:14:41 PM,5030,110.5,0,38.15,0.04384,0.5293,1.537,2,0,5.724E-06,100,16.28,0.2045,404.2,200,1,0,0,1,0,1,-1,1,0,1,3.625,4,2,[ OK ]
99.1,4/22/2026 1:14:41 PM,5030,110.5,0,27.92,0.04592,0.5295,1.531,2,0,5.16E-06,100,16.28,0.2042,404.3,200,1,0,0,1,0,1,-1,1,0,1,3.625,4,2,[ OK ]
99.6,4/22/2026 1:14:42 PM,5031,110.5,0,21.47,0.04136,0.529,1.535,2,0,4.723E-06,100,16.28,0.2063,404,200,1,0,0,1,0,1,-1,1,0,1,3.625,4,2,[ OK ]
100.2,4/22/2026 1:14:42 PM,5031,110.5,0,15.15,0.03947,0.5291,1.53,2,0,4.174E-06,100,16.28,0.2054,404.3,200,1,0,0,1,0,1,-1,1,0,1,3.625,4,2,[ OK ]
101.3,4/22/2026 1:14:44 PM,5032,110.5,0,11.81,0.04186,0.5282,1.537,2,0,3.826E-06,100,16.28,0.2052,404,200,0,0,0,1,0,1,-1,1,0,1,3.125,4,2,[ OK ]
102.5,4/22/2026 1:14:45 PM,5033,110.5,0,6.351,0.03977,0.5278,1.532,2,0,2.936E-06,100,16.28,0.003021,1.085,200,0,0,0,1,0,1,-1,1,0,2.505,3,3,2,[ OK ]
