Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
93.3,9/29/2025 6:05:33 PM,403.1,26.7,0.07932,80.55,0.04334,0.6439,1.992,0,0,0,100,18.48,0.2815,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
93.8,9/29/2025 6:05:33 PM,403.6,26.7,0.07934,80.36,0.04622,0.6429,1.998,0,0,0,100,18.48,0.283,404.5,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
94.1,9/29/2025 6:05:33 PM,403.9,26.7,0.07931,80.39,0.04533,0.642,2.004,0,0,0,100,18.48,0.2825,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
94.6,9/29/2025 6:05:34 PM,404.4,26.7,0.07939,80.04,0.04632,0.6426,2.002,0,0,0,100,18.48,0.2826,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
94.9,9/29/2025 6:05:34 PM,404.7,26.7,0.07939,79.96,0.04572,0.6422,2.004,0,0,0,100,18.48,0.2825,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
95.4,9/29/2025 6:05:35 PM,405.2,26.7,0.07925,80.27,0.04503,0.6428,2.002,0,0,0,100,18.48,0.2821,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
95.7,9/29/2025 6:05:35 PM,405.5,26.7,0.07933,79.96,0.0492,0.6422,2.006,0,0,0,100,18.48,0.2831,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
96.2,9/29/2025 6:05:35 PM,406,26.7,0.07922,80.16,0.04473,0.6439,1.996,0,0,0,100,18.48,0.283,404.5,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
96.5,9/29/2025 6:05:36 PM,406.3,26.7,0.0793,79.84,0.04493,0.6436,1.998,0,0,0,100,18.48,0.2809,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
97.7,9/29/2025 6:05:37 PM,406.7,26.7,0,78.74,0.04314,0.5869,1.744,0,0,0,100,18.48,0.2817,404.4,0,0,-1,0,-2,0,-1,0,3.625,4,4,[ OK ]
99.6,9/29/2025 6:05:39 PM,409,26.7,0,37.65,0.04027,0.5459,1.558,0,0,0,100,18.48,0.2802,404.4,0,0,-1,0,-2,0,-1,0,3.625,4,4,[ OK ]
100.4,9/29/2025 6:05:40 PM,410.1,26.7,0,22.94,0.03789,0.5363,1.524,0,0,0,100,18.48,0.2786,404.3,0,0,-1,0,-2,0,-1,0,3.625,4,4,[ OK ]
101.8,9/29/2025 6:05:41 PM,410.8,26.7,0,16.68,0.04057,0.5331,1.508,0,0,0,100,18.48,0.2782,404.4,0,0,-1,0,-2,0,-1,0,3,3,4,[ OK ]
103.6,9/29/2025 6:05:43 PM,412.6,26.7,0,7.971,0.03938,0.5278,1.475,0,0,0,100,18.48,0.2753,404.2,0,0,-1,0,-2,0,-1,0,3.211,3,4,[ OK ]
105.3,9/29/2025 6:05:45 PM,414.4,26.7,0,4.049,0.04027,0.5251,1.464,0,0,0,100,18.48,0.2745,404.2,0,0,-1,0,-2,0,-1,0,3.368,3,4,[ OK ]
106.9,9/29/2025 6:05:46 PM,416,26.7,0,2.535,0.04295,0.5248,1.457,0,0,0,100,18.48,0.2774,404.4,0,0,-1,0,-2,0,-1,0,3.579,3,4,[ OK ]
108.4,9/29/2025 6:05:48 PM,417.5,26.7,0.02738,48.86,0.04384,0.5816,1.738,0,0,0,100,18.48,0.2812,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
109.8,9/29/2025 6:05:49 PM,419.3,26.7,0.04917,44.78,0.03699,0.6134,1.889,0,0,0,100,18.48,0.2802,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
110.5,9/29/2025 6:05:50 PM,420.3,26.7,0.05768,51.01,0.04443,0.6246,1.923,0,0,0,100,18.48,0.2808,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
111.2,9/29/2025 6:05:50 PM,420.9,26.7,0.06157,55.21,0.04513,0.6277,1.943,0,0,0,100,18.48,0.2812,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
112.0,9/29/2025 6:05:51 PM,421.7,26.7,0.06563,60.69,0.04731,0.6309,1.964,0,0,0,100,18.48,0.2807,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
112.8,9/29/2025 6:05:52 PM,422.6,26.7,0.06889,64.82,0.04424,0.6337,1.976,0,0,0,100,18.48,0.2813,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
113.4,9/29/2025 6:05:53 PM,423.1,26.7,0.07015,68.22,0.04394,0.6362,1.975,0,0,0,100,18.48,0.2805,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
114.1,9/29/2025 6:05:53 PM,423.8,26.7,0.07211,70.19,0.0485,0.6373,1.984,0,0,0,100,18.48,0.2787,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
114.6,9/29/2025 6:05:54 PM,424.4,26.7,0.07387,70.24,0.04572,0.6379,1.99,0,0,0,100,18.48,0.2784,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
115.2,9/29/2025 6:05:54 PM,425,26.7,0.07439,72.74,0.0482,0.6394,1.987,0,0,0,100,18.48,0.2765,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
115.8,9/29/2025 6:05:55 PM,425.6,26.7,0.07508,74.34,0.04622,0.6389,1.996,0,0,0,100,18.48,0.277,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
116.5,9/29/2025 6:05:56 PM,426.3,26.7,0.07593,75.05,0.04592,0.6394,1.998,0,0,0,100,18.48,0.2792,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
117.1,9/29/2025 6:05:56 PM,426.9,26.7,0.07636,76.17,0.04453,0.6403,1.997,0,0,0,100,18.48,0.2805,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
117.8,9/29/2025 6:05:57 PM,427.6,26.7,0.07708,76.28,0.04592,0.6414,1.995,0,0,0,100,18.48,0.278,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
118.4,9/29/2025 6:05:58 PM,428.1,26.7,0.07718,77.43,0.04483,0.641,1.999,0,0,0,100,18.48,0.281,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
119.0,9/29/2025 6:05:58 PM,428.7,26.7,0.07773,77.16,0.04523,0.6423,1.994,0,0,0,100,18.48,0.2805,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
119.5,9/29/2025 6:05:59 PM,429.4,26.7,0.07773,78.4,0.0489,0.6411,2.002,0,0,0,100,18.48,0.2791,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
120.3,9/29/2025 6:06:00 PM,430,26.7,0.07794,78.8,0.04543,0.6413,2.003,0,0,0,100,18.48,0.2797,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
120.8,9/29/2025 6:06:00 PM,430.6,26.7,0.07803,79.33,0.04572,0.6432,1.993,0,0,0,100,18.48,0.2794,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
121.5,9/29/2025 6:06:01 PM,431.3,26.7,0.07846,78.7,0.04334,0.6437,1.991,0,0,0,100,18.48,0.2797,404.6,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
122.2,9/29/2025 6:06:01 PM,431.9,26.7,0.07842,79.31,0.04553,0.6428,1.998,0,0,0,100,18.48,0.2804,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
122.8,9/29/2025 6:06:02 PM,432.6,26.7,0.07855,79.36,0.04493,0.6422,2.003,0,0,0,100,18.48,0.279,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
123.5,9/29/2025 6:06:03 PM,433.3,26.7,0.07845,79.95,0.04493,0.6424,2.004,0,0,0,100,18.48,0.2797,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
124.3,9/29/2025 6:06:03 PM,434,26.7,0.07861,79.71,0.0482,0.6423,2.006,0,0,0,100,18.48,0.2796,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
124.9,9/29/2025 6:06:04 PM,434.7,26.7,0.07884,79.2,0.04771,0.6425,2.006,0,0,0,100,18.48,0.2836,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
125.6,9/29/2025 6:06:05 PM,435.4,26.7,0.07879,79.58,0.04592,0.6449,1.993,0,0,0,100,18.48,0.2829,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
126.4,9/29/2025 6:06:06 PM,436.1,26.7,0.0788,79.73,0.04543,0.6433,2.002,0,0,0,100,18.48,0.2829,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
127.1,9/29/2025 6:06:06 PM,436.8,26.7,0.07878,79.96,0.0482,0.6436,2.001,0,0,0,100,18.48,0.2831,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
127.9,9/29/2025 6:06:07 PM,437.7,26.7,0.07893,79.58,0.04642,0.6458,1.989,0,0,0,100,18.48,0.2838,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
128.5,9/29/2025 6:06:08 PM,438.2,26.7,0.07881,80.03,0.04493,0.6442,1.998,0,0,0,100,18.48,0.2823,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
129.2,9/29/2025 6:06:08 PM,438.9,26.7,0.07884,79.92,0.04642,0.644,2,0,0,0,100,18.48,0.2826,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
129.8,9/29/2025 6:06:09 PM,439.6,26.7,0.07882,80.14,0.04424,0.644,2.001,0,0,0,100,18.48,0.285,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
130.4,9/29/2025 6:06:10 PM,440.2,26.7,0.07898,79.73,0.04969,0.6432,2.006,0,0,0,100,18.48,0.2845,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
131.2,9/29/2025 6:06:10 PM,440.9,26.7,0.07911,79.36,0.04602,0.6456,1.993,0,0,0,100,18.48,0.2858,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
131.8,9/29/2025 6:06:11 PM,441.6,26.7,0.07897,79.82,0.04582,0.6442,2.001,0,0,0,100,18.48,0.2846,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
132.4,9/29/2025 6:06:12 PM,442.2,26.7,0.07889,80.03,0.04543,0.6432,2.008,0,0,0,100,18.48,0.2846,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
133.2,9/29/2025 6:06:12 PM,442.9,26.7,0.07921,79.18,0.04295,0.6455,1.995,0,0,0,100,18.48,0.2835,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
133.7,9/29/2025 6:06:13 PM,443.5,26.7,0.07934,78.72,0.04543,0.6444,2.002,0,0,0,100,18.48,0.2846,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
134.4,9/29/2025 6:06:14 PM,444.2,26.7,0.07895,80,0.04434,0.6449,1.999,0,0,0,100,18.48,0.2844,404.1,-1,0,0,0,-2,0,0,0,3.789,3,4,[ OK ]
135.0,9/29/2025 6:06:14 PM,444.8,26.7,0.07975,78.27,0.04682,0.6442,2.003,0,0,0,100,18.48,0.2846,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
135.7,9/29/2025 6:06:15 PM,445.4,26.7,0.08001,78.05,0.0729,0.6455,1.996,0,0,0,100,18.48,0.2834,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
136.3,9/29/2025 6:06:16 PM,446.1,26.7,0.08091,77,0.04562,0.6444,2.002,0,0,0,100,18.48,0.2846,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
136.9,9/29/2025 6:06:16 PM,446.7,26.72,0.08101,77.76,0.2006,0.6457,1.994,0,0,0,100,18.48,0.284,404.2,-0.4157,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
138.2,9/29/2025 6:06:17 PM,447.2,26.72,0.08299,74.08,0.05297,0.5899,1.744,0,0,0,100,18.48,0.2828,404.4,-1,0,0,0,0,0,0,0,4,4,-1,[ OK ]
140.2,9/29/2025 6:06:19 PM,449.9,26.72,0.08205,81.18,0.04543,0.5441,1.543,0,0,0,100,18.48,0.2829,404.4,-1,0,-1,0,0.626,0,0,0,4,4,-1,[ OK ]
141.0,9/29/2025 6:06:20 PM,450.9,26.72,0.08123,82.05,0.0481,0.5381,1.511,0,0,0,100,18.48,0.2826,404.2,-1,0,-1,0,0.7218,0,0,0,4,4,-1,[ OK ]
141.7,9/29/2025 6:06:21 PM,451.5,26.72,0.08085,81.94,0.0489,0.5338,1.504,0,0,0,100,18.48,0.2822,404.2,-1,0,-1,0,0.787,0,0,0,4,4,-1,[ OK ]
142.2,9/29/2025 6:06:21 PM,452.1,26.72,0.08076,81.22,0.04939,0.5329,1.488,0,0,0,100,18.48,0.2821,404.4,-1,0,-1,0,0.8408,0,0,0,4,4,-1,[ OK ]
142.8,9/29/2025 6:06:22 PM,452.6,26.72,0.08034,81.57,0.04642,0.5305,1.485,0,0,0,100,18.48,0.2811,404.4,-1,0,-1,0,0.8947,0,0,0,4,4,-1,[ OK ]
143.3,9/29/2025 6:06:23 PM,453.1,26.72,0.08023,81.21,0.04017,0.5291,1.48,0,0,0,100,18.48,0.2816,404.3,-1,0,-1,0,0.9484,0,0,0,4,4,-1,[ OK ]
144.6,9/29/2025 6:06:24 PM,453.7,26.72,0.08021,80.62,0.04295,0.5275,1.478,0,0,0,100,18.48,0.283,404.2,-1,0,-1,0,1,0,0,0,3.625,4,2,[ OK ]
146.0,9/29/2025 6:06:25 PM,455.3,26.72,0,53.36,0.03779,0.5255,1.467,0,0,0,100,18.48,0.2816,404,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
146.9,9/29/2025 6:06:26 PM,456.6,26.72,0,31.74,0.03699,0.5236,1.469,0,0,0,100,18.48,0.2833,404.1,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
147.6,9/29/2025 6:06:27 PM,457.3,26.72,0,23.83,0.04057,0.524,1.462,0,0,0,100,18.48,0.2842,404.4,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
148.9,9/29/2025 6:06:28 PM,457.9,26.72,0,18.05,0.04057,0.524,1.459,0,0,0,100,18.48,0.2817,404,0,0,-1,0,-2,0,-1,0,3,3,2,[ OK ]
150.4,9/29/2025 6:06:30 PM,459.5,26.72,0,9.23,0.04076,0,0.001813,0,0,0,100,18.48,0.001934,0.06345,0,0,-1,0,-2,0,-1,0.8845,2,2,4,[ OK ]
152.0,9/29/2025 6:06:31 PM,461.1,26.72,0,5.596,0.04186,0.3056,0.43,0,0,0,100,18.48,0.002659,0,0,0,-1,0,-2,0,-1,1,3,3,4,[ OK ]
153.7,9/29/2025 6:06:33 PM,462.7,26.72,0,3.667,0.04106,0.4251,1.007,0,0,0,100,18.48,0.002377,0.184,0,0,-1,0,-2,0,-1,1,3.105,3,4,[ OK ]
155.5,9/29/2025 6:06:35 PM,464.4,26.72,0,2.71,0.04354,0.4767,1.265,0,0,0,100,18.48,0.2826,404.3,0,0,-1,0,-2,0,-1,0,3.316,3,4,[ OK ]
157.2,9/29/2025 6:06:36 PM,466.2,26.72,0,2.041,0.03938,0.4999,1.382,0,0,0,100,18.48,0.2797,404.4,0,0,-1,0,-2,0,-1,0,3.579,3,4,[ OK ]
158.8,9/29/2025 6:06:38 PM,467.8,26.72,0.02721,48.72,0.04443,0.5089,1.428,0,0,0,100,18.48,0.2815,404.3,-1,0,-1,0,-2,0,0,0,3.737,3,4,[ OK ]
159.7,9/29/2025 6:06:39 PM,469.1,26.72,0.0447,42.77,0.04275,0.6089,1.881,0,0,0,100,18.48,0.2795,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
160.3,9/29/2025 6:06:39 PM,470,26.72,0.05334,46.66,0.04086,0.6175,1.92,0,0,0,100,18.48,0.2828,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
160.7,9/29/2025 6:06:40 PM,470.5,26.72,0.05696,50.92,0.04334,0.6209,1.935,0,0,0,100,18.48,0.2812,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
161.2,9/29/2025 6:06:40 PM,470.9,26.72,0.05992,53.8,0.04414,0.6218,1.954,0,0,0,100,18.48,0.2801,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
161.5,9/29/2025 6:06:41 PM,471.3,26.72,0.06212,56.39,0.04672,0.6261,1.948,0,0,0,100,18.48,0.2817,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
161.9,9/29/2025 6:06:41 PM,471.7,26.72,0.06438,58.91,0.04602,0.6266,1.963,0,0,0,100,18.48,0.2797,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
162.4,9/29/2025 6:06:42 PM,472.2,26.72,0.06622,61.65,0.04543,0.6275,1.972,0,0,0,100,18.48,0.2813,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
162.9,9/29/2025 6:06:42 PM,472.7,26.72,0.06821,63.94,0.04533,0.6298,1.973,0,0,0,100,18.48,0.2803,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
163.2,9/29/2025 6:06:42 PM,473,26.72,0.06918,65.86,0.04572,0.6315,1.971,0,0,0,100,18.48,0.2803,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
163.7,9/29/2025 6:06:43 PM,473.5,26.72,0.0706,67.93,0.04642,0.6303,1.987,0,0,0,100,18.48,0.2788,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
164.2,9/29/2025 6:06:43 PM,473.9,26.72,0.07187,68.76,0.04057,0.6331,1.979,0,0,0,100,18.48,0.2804,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
164.6,9/29/2025 6:06:44 PM,474.4,26.72,0.07272,71.04,0.0483,0.6336,1.984,0,0,0,100,18.48,0.2803,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
164.9,9/29/2025 6:06:44 PM,474.7,26.72,0.07367,70.77,0.04453,0.6345,1.984,0,0,0,100,18.48,0.281,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
165.4,9/29/2025 6:06:45 PM,475.2,26.72,0.07398,73.13,0.04582,0.6356,1.982,0,0,0,100,18.48,0.2816,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
165.8,9/29/2025 6:06:45 PM,475.7,26.72,0.07468,74.19,0.04553,0.6361,1.985,0,0,0,100,18.48,0.2838,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
166.3,9/29/2025 6:06:46 PM,476.1,26.72,0.0753,74.75,0.04424,0.6352,1.994,0,0,0,100,18.48,0.2822,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
166.8,9/29/2025 6:06:46 PM,476.6,26.72,0.07569,75.84,0.04672,0.6356,1.995,0,0,0,100,18.48,0.2815,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
167.1,9/29/2025 6:06:46 PM,476.9,26.72,0.0761,75.98,0.04592,0.6366,1.991,0,0,0,100,18.48,0.2799,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
167.6,9/29/2025 6:06:47 PM,477.3,26.72,0.07645,76.5,0.04612,0.6365,1.995,0,0,0,100,18.48,0.2821,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
167.9,9/29/2025 6:06:47 PM,477.7,26.72,0.07656,77.41,0.04741,0.6372,1.993,0,0,0,100,18.48,0.2817,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
168.4,9/29/2025 6:06:48 PM,478.1,26.72,0.07691,77.54,0.0489,0.6369,1.998,0,0,0,100,18.48,0.2786,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
168.8,9/29/2025 6:06:48 PM,478.6,26.72,0.07738,77.35,0.04453,0.6389,1.989,0,0,0,100,18.48,0.2808,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
169.3,9/29/2025 6:06:49 PM,479.1,26.72,0.07751,77.92,0.04483,0.6385,1.993,0,0,0,100,18.48,0.2809,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
169.8,9/29/2025 6:06:49 PM,479.6,26.72,0.07769,78.29,0.04572,0.6396,1.989,0,0,0,100,18.48,0.2797,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
170.1,9/29/2025 6:06:49 PM,479.9,26.72,0.07768,78.8,0.04553,0.6392,1.993,0,0,0,100,18.48,0.2803,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
170.6,9/29/2025 6:06:50 PM,480.3,26.72,0.07797,78.48,0.04463,0.6391,1.995,0,0,0,100,18.48,0.2789,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
171.0,9/29/2025 6:06:50 PM,480.8,26.72,0.07805,78.88,0.04265,0.6399,1.993,0,0,0,100,18.48,0.2789,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
171.5,9/29/2025 6:06:51 PM,481.3,26.72,0.07789,79.84,0.04662,0.6394,1.998,0,0,0,100,18.48,0.279,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
171.9,9/29/2025 6:06:51 PM,481.7,26.72,0.07831,79.01,0.04572,0.6397,1.998,0,0,0,100,18.48,0.2779,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
172.3,9/29/2025 6:06:52 PM,482.1,26.72,0.07869,78.18,0.04493,0.6408,1.993,0,0,0,100,18.48,0.2793,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
172.7,9/29/2025 6:06:52 PM,482.6,26.72,0.07855,79.07,0.04592,0.6396,2,0,0,0,100,18.48,0.282,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
173.1,9/29/2025 6:06:52 PM,482.9,26.72,0.07861,79.15,0.04731,0.6407,1.995,0,0,0,100,18.48,0.2813,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
173.6,9/29/2025 6:06:53 PM,483.3,26.72,0.07866,79.26,0.04503,0.6402,2,0,0,0,100,18.48,0.2804,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
174.1,9/29/2025 6:06:53 PM,483.9,26.72,0.07878,79.2,0.04612,0.6407,1.999,0,0,0,100,18.48,0.2826,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
174.6,9/29/2025 6:06:54 PM,484.3,26.72,0.07867,79.69,0.04533,0.6418,1.993,0,0,0,100,18.48,0.2826,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
175.0,9/29/2025 6:06:54 PM,484.8,26.72,0.0787,79.76,0.04632,0.6404,2.002,0,0,0,100,18.48,0.2819,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
175.5,9/29/2025 6:06:55 PM,485.3,26.72,0.07875,79.71,0.04801,0.6413,1.998,0,0,0,100,18.48,0.2815,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
176.0,9/29/2025 6:06:55 PM,485.8,26.72,0.07898,79.41,0.049,0.6426,1.992,0,0,0,100,18.48,0.2802,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
176.5,9/29/2025 6:06:56 PM,486.2,26.72,0.07881,79.98,0.04572,0.6429,1.99,0,0,0,100,18.48,0.2798,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
176.9,9/29/2025 6:06:56 PM,486.7,26.72,0.07885,79.92,0.04503,0.6426,1.992,0,0,0,100,18.48,0.2819,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
177.4,9/29/2025 6:06:57 PM,487.1,26.72,0.07888,79.82,0.04801,0.6425,1.993,0,0,0,100,18.48,0.2821,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
177.8,9/29/2025 6:06:57 PM,487.6,26.72,0.07854,80.87,0.04572,0.6432,1.99,0,0,0,100,18.48,0.2812,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
178.3,9/29/2025 6:06:58 PM,488.1,26.72,0.07885,80.03,0.0485,0.6429,1.992,0,0,0,100,18.48,0.2829,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
178.8,9/29/2025 6:06:58 PM,488.6,26.72,0.07949,78.18,0.04513,0.6414,2.002,0,0,0,100,18.48,0.2823,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
179.2,9/29/2025 6:06:58 PM,489,26.72,0.07892,80,0.04642,0.6429,1.994,0,0,0,100,18.48,0.2836,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
179.7,9/29/2025 6:06:59 PM,489.4,26.72,0.07888,80.11,0.04503,0.6432,1.993,0,0,0,100,18.48,0.2828,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
180.1,9/29/2025 6:06:59 PM,489.9,26.72,0.07885,80.27,0.04493,0.6438,1.991,0,0,0,100,18.48,0.2828,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
180.6,9/29/2025 6:07:00 PM,490.3,26.72,0.07894,80.08,0.04245,0.6432,1.995,0,0,0,100,18.48,0.2826,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
181.0,9/29/2025 6:07:00 PM,490.8,26.72,0.0789,80.3,0.04553,0.6431,1.997,0,0,0,100,18.48,0.283,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
181.5,9/29/2025 6:07:01 PM,491.3,26.72,0.07895,80.09,0.04582,0.6443,1.99,0,0,0,100,18.48,0.2833,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
182.0,9/29/2025 6:07:01 PM,491.8,26.72,0.07903,79.85,0.04562,0.6438,1.993,0,0,0,100,18.48,0.2823,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
182.5,9/29/2025 6:07:02 PM,492.2,26.72,0.07866,80.98,0.04265,0.6427,2.001,0,0,0,100,18.48,0.2825,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
182.9,9/29/2025 6:07:02 PM,492.7,26.72,0.07895,80.01,0.04186,0.6441,1.994,0,0,0,100,18.48,0.2826,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
